"","nlc2022_7class","T_MAPCODE","niaps_arc","n"
"24171","3","FS14","6",0
"24172","4","FS14","6",0
"24173","5","FS14","6",0
"24174","6","FS14","6",0
"24175","7","FS14","6",0
"24176","NaN","FS14","6",0
"24177","1","FS2","6",0
"24178","2","FS2","6",0
"24179","3","FS2","6",0
"24180","4","FS2","6",0
"24181","5","FS2","6",0
"24182","6","FS2","6",0
"24183","7","FS2","6",0
"24184","NaN","FS2","6",0
"24185","1","FS3","6",96
"24186","2","FS3","6",37
"24187","3","FS3","6",0
"24188","4","FS3","6",0
"24189","5","FS3","6",0
"24190","6","FS3","6",0
"24191","7","FS3","6",5
"24192","NaN","FS3","6",0
"24193","1","FS4","6",0
"24194","2","FS4","6",0
"24195","3","FS4","6",0
"24196","4","FS4","6",0
"24197","5","FS4","6",0
"24198","6","FS4","6",0
"24199","7","FS4","6",0
"24200","NaN","FS4","6",0
"24201","1","FS5","6",0
"24202","2","FS5","6",0
"24203","3","FS5","6",0
"24204","4","FS5","6",0
"24205","5","FS5","6",0
"24206","6","FS5","6",0
"24207","7","FS5","6",0
"24208","NaN","FS5","6",0
"24209","1","FS6","6",23237
"24210","2","FS6","6",262
"24211","3","FS6","6",4
"24212","4","FS6","6",431
"24213","5","FS6","6",0
"24214","6","FS6","6",30
"24215","7","FS6","6",0
"24216","NaN","FS6","6",0
"24217","1","FS7","6",76
"24218","2","FS7","6",0
"24219","3","FS7","6",0
"24220","4","FS7","6",0
"24221","5","FS7","6",0
"24222","6","FS7","6",0
"24223","7","FS7","6",0
"24224","NaN","FS7","6",0
"24225","1","FS9","6",365
"24226","2","FS9","6",26
"24227","3","FS9","6",0
"24228","4","FS9","6",0
"24229","5","FS9","6",0
"24230","6","FS9","6",0
"24231","7","FS9","6",0
"24232","NaN","FS9","6",0
"24233","1","Gd1","6",82427
"24234","2","Gd1","6",5708
"24235","3","Gd1","6",41
"24236","4","Gd1","6",63
"24237","5","Gd1","6",115
"24238","6","Gd1","6",0
"24239","7","Gd1","6",12578
"24240","NaN","Gd1","6",0
"24241","1","Gd10","6",0
"24242","2","Gd10","6",0
"24243","3","Gd10","6",0
"24244","4","Gd10","6",0
"24245","5","Gd10","6",0
"24246","6","Gd10","6",0
"24247","7","Gd10","6",0
"24248","NaN","Gd10","6",0
"24249","1","Gd2","6",880
"24250","2","Gd2","6",42
"24251","3","Gd2","6",0
"24252","4","Gd2","6",0
"24253","5","Gd2","6",0
"24254","6","Gd2","6",0
"24255","7","Gd2","6",912
"24256","NaN","Gd2","6",0
"24257","1","Gd3","6",866
"24258","2","Gd3","6",92
"24259","3","Gd3","6",5
"24260","4","Gd3","6",8
"24261","5","Gd3","6",14
"24262","6","Gd3","6",0
"24263","7","Gd3","6",14
"24264","NaN","Gd3","6",0
"24265","1","Gd4","6",7616
"24266","2","Gd4","6",217
"24267","3","Gd4","6",0
"24268","4","Gd4","6",2
"24269","5","Gd4","6",1
"24270","6","Gd4","6",0
"24271","7","Gd4","6",118
"24272","NaN","Gd4","6",0
"24273","1","Gd5","6",552
"24274","2","Gd5","6",650
"24275","3","Gd5","6",0
"24276","4","Gd5","6",30
"24277","5","Gd5","6",0
"24278","6","Gd5","6",0
"24279","7","Gd5","6",55
"24280","NaN","Gd5","6",0
"24281","1","Gd6","6",0
"24282","2","Gd6","6",0
"24283","3","Gd6","6",0
"24284","4","Gd6","6",0
"24285","5","Gd6","6",0
"24286","6","Gd6","6",0
"24287","7","Gd6","6",0
"24288","NaN","Gd6","6",0
"24289","1","Gd7","6",0
"24290","2","Gd7","6",0
"24291","3","Gd7","6",0
"24292","4","Gd7","6",0
"24293","5","Gd7","6",0
"24294","6","Gd7","6",0
"24295","7","Gd7","6",0
"24296","NaN","Gd7","6",0
"24297","1","Gd8","6",534
"24298","2","Gd8","6",130
"24299","3","Gd8","6",0
"24300","4","Gd8","6",0
"24301","5","Gd8","6",0
"24302","6","Gd8","6",0
"24303","7","Gd8","6",148
"24304","NaN","Gd8","6",0
"24305","1","Gd9","6",0
"24306","2","Gd9","6",0
"24307","3","Gd9","6",0
"24308","4","Gd9","6",0
"24309","5","Gd9","6",0
"24310","6","Gd9","6",0
"24311","7","Gd9","6",0
"24312","NaN","Gd9","6",0
"24313","1","Gh1","6",13591
"24314","2","Gh1","6",93
"24315","3","Gh1","6",1
"24316","4","Gh1","6",25
"24317","5","Gh1","6",5
"24318","6","Gh1","6",0
"24319","7","Gh1","6",266
"24320","NaN","Gh1","6",0
"24321","1","Gh10","6",0
"24322","2","Gh10","6",0
"24323","3","Gh10","6",0
"24324","4","Gh10","6",0
"24325","5","Gh10","6",0
"24326","6","Gh10","6",0
"24327","7","Gh10","6",0
"24328","NaN","Gh10","6",0
"24329","1","Gh11","6",0
"24330","2","Gh11","6",0
"24331","3","Gh11","6",0
"24332","4","Gh11","6",0
"24333","5","Gh11","6",0
"24334","6","Gh11","6",0
"24335","7","Gh11","6",0
"24336","NaN","Gh11","6",0
"24337","1","Gh12","6",0
"24338","2","Gh12","6",0
"24339","3","Gh12","6",0
"24340","4","Gh12","6",0
"24341","5","Gh12","6",0
"24342","6","Gh12","6",0
"24343","7","Gh12","6",0
"24344","NaN","Gh12","6",0
"24345","1","Gh13","6",0
"24346","2","Gh13","6",0
"24347","3","Gh13","6",0
"24348","4","Gh13","6",0
"24349","5","Gh13","6",0
"24350","6","Gh13","6",0
"24351","7","Gh13","6",0
"24352","NaN","Gh13","6",0
"24353","1","Gh14","6",0
"24354","2","Gh14","6",0
"24355","3","Gh14","6",0
"24356","4","Gh14","6",0
"24357","5","Gh14","6",0
"24358","6","Gh14","6",0
"24359","7","Gh14","6",0
"24360","NaN","Gh14","6",0
"24361","1","Gh15","6",1074
"24362","2","Gh15","6",855
"24363","3","Gh15","6",6
"24364","4","Gh15","6",63
"24365","5","Gh15","6",35
"24366","6","Gh15","6",0
"24367","7","Gh15","6",2250
"24368","NaN","Gh15","6",0
"24369","1","Gh2","6",292
"24370","2","Gh2","6",53
"24371","3","Gh2","6",0
"24372","4","Gh2","6",1
"24373","5","Gh2","6",3
"24374","6","Gh2","6",0
"24375","7","Gh2","6",59
"24376","NaN","Gh2","6",0
"24377","1","Gh3","6",757
"24378","2","Gh3","6",10
"24379","3","Gh3","6",0
"24380","4","Gh3","6",1
"24381","5","Gh3","6",9
"24382","6","Gh3","6",0
"24383","7","Gh3","6",0
"24384","NaN","Gh3","6",0
"24385","1","Gh4","6",2436
"24386","2","Gh4","6",145
"24387","3","Gh4","6",926
"24388","4","Gh4","6",7
"24389","5","Gh4","6",52
"24390","6","Gh4","6",0
"24391","7","Gh4","6",97
"24392","NaN","Gh4","6",0
"24393","1","Gh5","6",0
"24394","2","Gh5","6",0
"24395","3","Gh5","6",0
"24396","4","Gh5","6",0
"24397","5","Gh5","6",0
"24398","6","Gh5","6",0
"24399","7","Gh5","6",0
"24400","NaN","Gh5","6",0
"24401","1","Gh6","6",0
"24402","2","Gh6","6",0
"24403","3","Gh6","6",0
"24404","4","Gh6","6",0
"24405","5","Gh6","6",0
"24406","6","Gh6","6",0
"24407","7","Gh6","6",0
"24408","NaN","Gh6","6",0
"24409","1","Gh7","6",0
"24410","2","Gh7","6",0
"24411","3","Gh7","6",0
"24412","4","Gh7","6",0
"24413","5","Gh7","6",0
"24414","6","Gh7","6",0
"24415","7","Gh7","6",0
"24416","NaN","Gh7","6",0
"24417","1","Gh8","6",0
"24418","2","Gh8","6",0
"24419","3","Gh8","6",0
"24420","4","Gh8","6",0
"24421","5","Gh8","6",0
"24422","6","Gh8","6",0
"24423","7","Gh8","6",0
"24424","NaN","Gh8","6",0
"24425","1","Gh9","6",0
"24426","2","Gh9","6",0
"24427","3","Gh9","6",0
"24428","4","Gh9","6",0
"24429","5","Gh9","6",0
"24430","6","Gh9","6",0
"24431","7","Gh9","6",0
"24432","NaN","Gh9","6",0
"24433","1","Gm1","6",216
"24434","2","Gm1","6",26
"24435","3","Gm1","6",0
"24436","4","Gm1","6",0
"24437","5","Gm1","6",2
"24438","6","Gm1","6",0
"24439","7","Gm1","6",0
"24440","NaN","Gm1","6",0
"24441","1","Gm10","6",103
"24442","2","Gm10","6",86
"24443","3","Gm10","6",3
"24444","4","Gm10","6",21
"24445","5","Gm10","6",0
"24446","6","Gm10","6",0
"24447","7","Gm10","6",175
"24448","NaN","Gm10","6",0
"24449","1","Gm11","6",12955
"24450","2","Gm11","6",5090
"24451","3","Gm11","6",32
"24452","4","Gm11","6",119
"24453","5","Gm11","6",66
"24454","6","Gm11","6",1
"24455","7","Gm11","6",5106
"24456","NaN","Gm11","6",0
"24457","1","Gm12","6",13544
"24458","2","Gm12","6",10088
"24459","3","Gm12","6",98
"24460","4","Gm12","6",174
"24461","5","Gm12","6",385
"24462","6","Gm12","6",64
"24463","7","Gm12","6",25342
"24464","NaN","Gm12","6",0
"24465","1","Gm13","6",585
"24466","2","Gm13","6",460
"24467","3","Gm13","6",1
"24468","4","Gm13","6",7
"24469","5","Gm13","6",3
"24470","6","Gm13","6",0
"24471","7","Gm13","6",735
"24472","NaN","Gm13","6",0
"24473","1","Gm14","6",11932
"24474","2","Gm14","6",2662
"24475","3","Gm14","6",6
"24476","4","Gm14","6",27
"24477","5","Gm14","6",27
"24478","6","Gm14","6",0
"24479","7","Gm14","6",5254
"24480","NaN","Gm14","6",0
"24481","1","Gm15","6",14292
"24482","2","Gm15","6",5843
"24483","3","Gm15","6",7
"24484","4","Gm15","6",44
"24485","5","Gm15","6",36
"24486","6","Gm15","6",0
"24487","7","Gm15","6",14613
"24488","NaN","Gm15","6",0
"24489","1","Gm16","6",19077
"24490","2","Gm16","6",4768
"24491","3","Gm16","6",5
"24492","4","Gm16","6",11
"24493","5","Gm16","6",45
"24494","6","Gm16","6",0
"24495","7","Gm16","6",8662
"24496","NaN","Gm16","6",0
"24497","1","Gm17","6",24
"24498","2","Gm17","6",229
"24499","3","Gm17","6",0
"24500","4","Gm17","6",0
"24501","5","Gm17","6",0
"24502","6","Gm17","6",0
"24503","7","Gm17","6",163
"24504","NaN","Gm17","6",0
"24505","1","Gm19","6",3110
"24506","2","Gm19","6",204
"24507","3","Gm19","6",0
"24508","4","Gm19","6",0
"24509","5","Gm19","6",13
"24510","6","Gm19","6",4
"24511","7","Gm19","6",628
"24512","NaN","Gm19","6",0
"24513","1","Gm2","6",8
"24514","2","Gm2","6",9
"24515","3","Gm2","6",0
"24516","4","Gm2","6",0
"24517","5","Gm2","6",0
"24518","6","Gm2","6",0
"24519","7","Gm2","6",19
"24520","NaN","Gm2","6",0
"24521","1","Gm20","6",0
"24522","2","Gm20","6",0
"24523","3","Gm20","6",0
"24524","4","Gm20","6",0
"24525","5","Gm20","6",0
"24526","6","Gm20","6",0
"24527","7","Gm20","6",0
"24528","NaN","Gm20","6",0
"24529","1","Gm21","6",979
"24530","2","Gm21","6",254
"24531","3","Gm21","6",0
"24532","4","Gm21","6",0
"24533","5","Gm21","6",0
"24534","6","Gm21","6",0
"24535","7","Gm21","6",39
"24536","NaN","Gm21","6",0
"24537","1","Gm22","6",1658
"24538","2","Gm22","6",1124
"24539","3","Gm22","6",0
"24540","4","Gm22","6",2
"24541","5","Gm22","6",0
"24542","6","Gm22","6",1
"24543","7","Gm22","6",662
"24544","NaN","Gm22","6",0
"24545","1","Gm23","6",7726
"24546","2","Gm23","6",856
"24547","3","Gm23","6",0
"24548","4","Gm23","6",0
"24549","5","Gm23","6",0
"24550","6","Gm23","6",0
"24551","7","Gm23","6",290
"24552","NaN","Gm23","6",0
"24553","1","Gm24","6",0
"24554","2","Gm24","6",0
"24555","3","Gm24","6",0
"24556","4","Gm24","6",0
"24557","5","Gm24","6",0
"24558","6","Gm24","6",0
"24559","7","Gm24","6",0
"24560","NaN","Gm24","6",0
"24561","1","Gm25","6",889
"24562","2","Gm25","6",1060
"24563","3","Gm25","6",18
"24564","4","Gm25","6",3
"24565","5","Gm25","6",32
"24566","6","Gm25","6",0
"24567","7","Gm25","6",2836
"24568","NaN","Gm25","6",0
"24569","1","Gm26","6",0
"24570","2","Gm26","6",0
"24571","3","Gm26","6",0
"24572","4","Gm26","6",0
"24573","5","Gm26","6",0
"24574","6","Gm26","6",0
"24575","7","Gm26","6",0
"24576","NaN","Gm26","6",0
"24577","1","Gm27","6",0
"24578","2","Gm27","6",0
"24579","3","Gm27","6",0
"24580","4","Gm27","6",0
"24581","5","Gm27","6",0
"24582","6","Gm27","6",0
"24583","7","Gm27","6",0
"24584","NaN","Gm27","6",0
"24585","1","Gm28","6",0
"24586","2","Gm28","6",0
"24587","3","Gm28","6",0
"24588","4","Gm28","6",0
"24589","5","Gm28","6",0
"24590","6","Gm28","6",0
"24591","7","Gm28","6",0
"24592","NaN","Gm28","6",0
"24593","1","Gm29","6",2736
"24594","2","Gm29","6",83
"24595","3","Gm29","6",0
"24596","4","Gm29","6",3
"24597","5","Gm29","6",0
"24598","6","Gm29","6",0
"24599","7","Gm29","6",0
"24600","NaN","Gm29","6",0
"24601","1","Gm3","6",668
"24602","2","Gm3","6",531
"24603","3","Gm3","6",5
"24604","4","Gm3","6",1
"24605","5","Gm3","6",1
"24606","6","Gm3","6",0
"24607","7","Gm3","6",392
"24608","NaN","Gm3","6",0
"24609","1","Gm30","6",5732
"24610","2","Gm30","6",5104
"24611","3","Gm30","6",30
"24612","4","Gm30","6",67
"24613","5","Gm30","6",101
"24614","6","Gm30","6",17
"24615","7","Gm30","6",8183
"24616","NaN","Gm30","6",0
"24617","1","Gm31","6",3350
"24618","2","Gm31","6",1684
"24619","3","Gm31","6",0
"24620","4","Gm31","6",2
"24621","5","Gm31","6",3
"24622","6","Gm31","6",0
"24623","7","Gm31","6",2082
"24624","NaN","Gm31","6",0
"24625","1","Gm4","6",7132
"24626","2","Gm4","6",2319
"24627","3","Gm4","6",23
"24628","4","Gm4","6",44
"24629","5","Gm4","6",95
"24630","6","Gm4","6",0
"24631","7","Gm4","6",3466
"24632","NaN","Gm4","6",0
"24633","1","Gm5","6",3380
"24634","2","Gm5","6",1716
"24635","3","Gm5","6",0
"24636","4","Gm5","6",31
"24637","5","Gm5","6",0
"24638","6","Gm5","6",0
"24639","7","Gm5","6",453
"24640","NaN","Gm5","6",0
"24641","1","Gm6","6",0
"24642","2","Gm6","6",0
"24643","3","Gm6","6",0
"24644","4","Gm6","6",0
"24645","5","Gm6","6",0
"24646","6","Gm6","6",0
"24647","7","Gm6","6",0
"24648","NaN","Gm6","6",0
"24649","1","Gm7","6",0
"24650","2","Gm7","6",0
"24651","3","Gm7","6",0
"24652","4","Gm7","6",0
"24653","5","Gm7","6",0
"24654","6","Gm7","6",0
"24655","7","Gm7","6",0
"24656","NaN","Gm7","6",0
"24657","1","Gm8","6",10969
"24658","2","Gm8","6",5776
"24659","3","Gm8","6",85
"24660","4","Gm8","6",205
"24661","5","Gm8","6",258
"24662","6","Gm8","6",21
"24663","7","Gm8","6",11287
"24664","NaN","Gm8","6",0
"24665","1","Gm9","6",0
"24666","2","Gm9","6",0
"24667","3","Gm9","6",0
"24668","4","Gm9","6",0
"24669","5","Gm9","6",0
"24670","6","Gm9","6",0
"24671","7","Gm9","6",0
"24672","NaN","Gm9","6",0
"24673","1","Gs1","6",3525
"24674","2","Gs1","6",1929
"24675","3","Gs1","6",4
"24676","4","Gs1","6",69
"24677","5","Gs1","6",88
"24678","6","Gs1","6",0
"24679","7","Gs1","6",2935
"24680","NaN","Gs1","6",0
"24681","1","Gs10","6",76188
"24682","2","Gs10","6",9380
"24683","3","Gs10","6",5
"24684","4","Gs10","6",294
"24685","5","Gs10","6",187
"24686","6","Gs10","6",0
"24687","7","Gs10","6",20117
"24688","NaN","Gs10","6",0
"24689","1","Gs11","6",23542
"24690","2","Gs11","6",7095
"24691","3","Gs11","6",12
"24692","4","Gs11","6",104
"24693","5","Gs11","6",172
"24694","6","Gs11","6",0
"24695","7","Gs11","6",1485
"24696","NaN","Gs11","6",0
"24697","1","Gs12","6",42494
"24698","2","Gs12","6",13750
"24699","3","Gs12","6",100
"24700","4","Gs12","6",175
"24701","5","Gs12","6",285
"24702","6","Gs12","6",6
"24703","7","Gs12","6",4536
"24704","NaN","Gs12","6",0
"24705","1","Gs13","6",0
"24706","2","Gs13","6",0
"24707","3","Gs13","6",0
"24708","4","Gs13","6",0
"24709","5","Gs13","6",0
"24710","6","Gs13","6",0
"24711","7","Gs13","6",0
"24712","NaN","Gs13","6",0
"24713","1","Gs14","6",9740
"24714","2","Gs14","6",3098
"24715","3","Gs14","6",1
"24716","4","Gs14","6",131
"24717","5","Gs14","6",38
"24718","6","Gs14","6",0
"24719","7","Gs14","6",4852
"24720","NaN","Gs14","6",0
"24721","1","Gs15","6",25421
"24722","2","Gs15","6",5227
"24723","3","Gs15","6",35
"24724","4","Gs15","6",70
"24725","5","Gs15","6",168
"24726","6","Gs15","6",0
"24727","7","Gs15","6",3195
"24728","NaN","Gs15","6",0
"24729","1","Gs16","6",2455
"24730","2","Gs16","6",209
"24731","3","Gs16","6",1
"24732","4","Gs16","6",0
"24733","5","Gs16","6",0
"24734","6","Gs16","6",0
"24735","7","Gs16","6",1547
"24736","NaN","Gs16","6",0
"24737","1","Gs17","6",19667
"24738","2","Gs17","6",948
"24739","3","Gs17","6",11
"24740","4","Gs17","6",16
"24741","5","Gs17","6",0
"24742","6","Gs17","6",0
"24743","7","Gs17","6",94
"24744","NaN","Gs17","6",0
"24745","1","Gs18","6",0
"24746","2","Gs18","6",0
"24747","3","Gs18","6",0
"24748","4","Gs18","6",0
"24749","5","Gs18","6",0
"24750","6","Gs18","6",0
"24751","7","Gs18","6",0
"24752","NaN","Gs18","6",0
"24753","1","Gs19","6",40777
"24754","2","Gs19","6",17250
"24755","3","Gs19","6",14
"24756","4","Gs19","6",212
"24757","5","Gs19","6",881
"24758","6","Gs19","6",0
"24759","7","Gs19","6",2998
"24760","NaN","Gs19","6",0
"24761","1","Gs2","6",3241
"24762","2","Gs2","6",51
"24763","3","Gs2","6",9
"24764","4","Gs2","6",0
"24765","5","Gs2","6",0
"24766","6","Gs2","6",0
"24767","7","Gs2","6",654
"24768","NaN","Gs2","6",0
"24769","1","Gs20","6",62361
"24770","2","Gs20","6",26749
"24771","3","Gs20","6",7
"24772","4","Gs20","6",343
"24773","5","Gs20","6",590
"24774","6","Gs20","6",0
"24775","7","Gs20","6",3835
"24776","NaN","Gs20","6",0
"24777","1","Gs3","6",26038
"24778","2","Gs3","6",1416
"24779","3","Gs3","6",4
"24780","4","Gs3","6",32
"24781","5","Gs3","6",0
"24782","6","Gs3","6",0
"24783","7","Gs3","6",789
"24784","NaN","Gs3","6",0
"24785","1","Gs4","6",25309
"24786","2","Gs4","6",12769
"24787","3","Gs4","6",140
"24788","4","Gs4","6",293
"24789","5","Gs4","6",197
"24790","6","Gs4","6",0
"24791","7","Gs4","6",13965
"24792","NaN","Gs4","6",0
"24793","1","Gs6","6",15684
"24794","2","Gs6","6",11781
"24795","3","Gs6","6",32
"24796","4","Gs6","6",95
"24797","5","Gs6","6",39
"24798","6","Gs6","6",1
"24799","7","Gs6","6",1616
"24800","NaN","Gs6","6",0
"24801","1","Gs7","6",3155
"24802","2","Gs7","6",998
"24803","3","Gs7","6",4
"24804","4","Gs7","6",1
"24805","5","Gs7","6",5
"24806","6","Gs7","6",0
"24807","7","Gs7","6",335
"24808","NaN","Gs7","6",0
"24809","1","Gs8","6",6360
"24810","2","Gs8","6",4672
"24811","3","Gs8","6",25
"24812","4","Gs8","6",193
"24813","5","Gs8","6",112
"24814","6","Gs8","6",0
"24815","7","Gs8","6",2986
"24816","NaN","Gs8","6",0
"24817","1","Gs9","6",28640
"24818","2","Gs9","6",17864
"24819","3","Gs9","6",92
"24820","4","Gs9","6",657
"24821","5","Gs9","6",648
"24822","6","Gs9","6",0
"24823","7","Gs9","6",12787
"24824","NaN","Gs9","6",0
"24825","1","NKb1","6",1379
"24826","2","NKb1","6",0
"24827","3","NKb1","6",0
"24828","4","NKb1","6",0
"24829","5","NKb1","6",0
"24830","6","NKb1","6",0
"24831","7","NKb1","6",0
"24832","NaN","NKb1","6",0
"24833","1","NKb2","6",0
"24834","2","NKb2","6",0
"24835","3","NKb2","6",0
"24836","4","NKb2","6",0
"24837","5","NKb2","6",0
"24838","6","NKb2","6",0
"24839","7","NKb2","6",0
"24840","NaN","NKb2","6",0
"24841","1","NKb3","6",91881
"24842","2","NKb3","6",207
"24843","3","NKb3","6",257
"24844","4","NKb3","6",103
"24845","5","NKb3","6",45
"24846","6","NKb3","6",1
"24847","7","NKb3","6",0
"24848","NaN","NKb3","6",0
"24849","1","NKb4","6",1665
"24850","2","NKb4","6",0
"24851","3","NKb4","6",0
"24852","4","NKb4","6",0
"24853","5","NKb4","6",0
"24854","6","NKb4","6",0
"24855","7","NKb4","6",0
"24856","NaN","NKb4","6",0
"24857","1","NKb5","6",2226
"24858","2","NKb5","6",514
"24859","3","NKb5","6",194
"24860","4","NKb5","6",0
"24861","5","NKb5","6",0
"24862","6","NKb5","6",0
"24863","7","NKb5","6",0
"24864","NaN","NKb5","6",0
"24865","1","NKb6","6",19897
"24866","2","NKb6","6",861
"24867","3","NKb6","6",254
"24868","4","NKb6","6",14
"24869","5","NKb6","6",3
"24870","6","NKb6","6",0
"24871","7","NKb6","6",0
"24872","NaN","NKb6","6",0
"24873","1","NKl1","6",0
"24874","2","NKl1","6",0
"24875","3","NKl1","6",0
"24876","4","NKl1","6",0
"24877","5","NKl1","6",0
"24878","6","NKl1","6",0
"24879","7","NKl1","6",0
"24880","NaN","NKl1","6",0
"24881","1","NKl2","6",0
"24882","2","NKl2","6",0
"24883","3","NKl2","6",0
"24884","4","NKl2","6",0
"24885","5","NKl2","6",0
"24886","6","NKl2","6",0
"24887","7","NKl2","6",0
"24888","NaN","NKl2","6",0
"24889","1","NKl4","6",0
"24890","2","NKl4","6",0
"24891","3","NKl4","6",0
"24892","4","NKl4","6",0
"24893","5","NKl4","6",0
"24894","6","NKl4","6",0
"24895","7","NKl4","6",0
"24896","NaN","NKl4","6",0
"24897","1","NKu1","6",1481
"24898","2","NKu1","6",93
"24899","3","NKu1","6",5
"24900","4","NKu1","6",3
"24901","5","NKu1","6",8
"24902","6","NKu1","6",0
"24903","7","NKu1","6",0
"24904","NaN","NKu1","6",0
"24905","1","NKu2","6",9612
"24906","2","NKu2","6",90
"24907","3","NKu2","6",70
"24908","4","NKu2","6",29
"24909","5","NKu2","6",4
"24910","6","NKu2","6",0
"24911","7","NKu2","6",0
"24912","NaN","NKu2","6",0
"24913","1","NKu3","6",102599
"24914","2","NKu3","6",4473
"24915","3","NKu3","6",215
"24916","4","NKu3","6",151
"24917","5","NKu3","6",50
"24918","6","NKu3","6",0
"24919","7","NKu3","6",0
"24920","NaN","NKu3","6",0
"24921","1","NKu4","6",6158
"24922","2","NKu4","6",254
"24923","3","NKu4","6",41
"24924","4","NKu4","6",7
"24925","5","NKu4","6",30
"24926","6","NKu4","6",0
"24927","7","NKu4","6",53
"24928","NaN","NKu4","6",0
"24929","1","NOTVEG","6",1156
"24930","2","NOTVEG","6",176
"24931","3","NOTVEG","6",0
"24932","4","NOTVEG","6",6
"24933","5","NOTVEG","6",0
"24934","6","NOTVEG","6",0
"24935","7","NOTVEG","6",135
"24936","NaN","NOTVEG","6",0
"24937","1","SKk1","6",2
"24938","2","SKk1","6",0
"24939","3","SKk1","6",0
"24940","4","SKk1","6",0
"24941","5","SKk1","6",0
"24942","6","SKk1","6",0
"24943","7","SKk1","6",0
"24944","NaN","SKk1","6",0
"24945","1","SKk2","6",0
"24946","2","SKk2","6",0
"24947","3","SKk2","6",0
"24948","4","SKk2","6",0
"24949","5","SKk2","6",0
"24950","6","SKk2","6",0
"24951","7","SKk2","6",0
"24952","NaN","SKk2","6",0
"24953","1","SKk3","6",0
"24954","2","SKk3","6",0
"24955","3","SKk3","6",0
"24956","4","SKk3","6",0
"24957","5","SKk3","6",0
"24958","6","SKk3","6",0
"24959","7","SKk3","6",0
"24960","NaN","SKk3","6",0
"24961","1","SKk4","6",959
"24962","2","SKk4","6",0
"24963","3","SKk4","6",0
"24964","4","SKk4","6",0
"24965","5","SKk4","6",0
"24966","6","SKk4","6",0
"24967","7","SKk4","6",0
"24968","NaN","SKk4","6",0
"24969","1","SKk5","6",10346
"24970","2","SKk5","6",49
"24971","3","SKk5","6",1
"24972","4","SKk5","6",49
"24973","5","SKk5","6",21
"24974","6","SKk5","6",0
"24975","7","SKk5","6",0
"24976","NaN","SKk5","6",0
"24977","1","SKk6","6",0
"24978","2","SKk6","6",0
"24979","3","SKk6","6",0
"24980","4","SKk6","6",0
"24981","5","SKk6","6",0
"24982","6","SKk6","6",0
"24983","7","SKk6","6",0
"24984","NaN","SKk6","6",0
"24985","1","SKk7","6",995
"24986","2","SKk7","6",1040
"24987","3","SKk7","6",0
"24988","4","SKk7","6",2
"24989","5","SKk7","6",1
"24990","6","SKk7","6",1
"24991","7","SKk7","6",1026
"24992","NaN","SKk7","6",0
"24993","1","SKk8","6",0
"24994","2","SKk8","6",0
"24995","3","SKk8","6",0
"24996","4","SKk8","6",0
"24997","5","SKk8","6",0
