"","nlc2022_7class","T_MAPCODE","sum","n"
"44007","7","SKs4","NaN",0
"44008","NaN","SKs4","NaN",0
"44009","1","SKs5","NaN",0
"44010","2","SKs5","NaN",0
"44011","3","SKs5","NaN",0
"44012","4","SKs5","NaN",0
"44013","5","SKs5","NaN",0
"44014","6","SKs5","NaN",0
"44015","7","SKs5","NaN",0
"44016","NaN","SKs5","NaN",0
"44017","1","SKs6","NaN",0
"44018","2","SKs6","NaN",0
"44019","3","SKs6","NaN",0
"44020","4","SKs6","NaN",0
"44021","5","SKs6","NaN",0
"44022","6","SKs6","NaN",0
"44023","7","SKs6","NaN",0
"44024","NaN","SKs6","NaN",0
"44025","1","SKs7","NaN",0
"44026","2","SKs7","NaN",0
"44027","3","SKs7","NaN",0
"44028","4","SKs7","NaN",0
"44029","5","SKs7","NaN",0
"44030","6","SKs7","NaN",0
"44031","7","SKs7","NaN",0
"44032","NaN","SKs7","NaN",0
"44033","1","SKs8","NaN",0
"44034","2","SKs8","NaN",0
"44035","3","SKs8","NaN",0
"44036","4","SKs8","NaN",0
"44037","5","SKs8","NaN",0
"44038","6","SKs8","NaN",0
"44039","7","SKs8","NaN",0
"44040","NaN","SKs8","NaN",0
"44041","1","SKs9","NaN",0
"44042","2","SKs9","NaN",0
"44043","3","SKs9","NaN",0
"44044","4","SKs9","NaN",0
"44045","5","SKs9","NaN",0
"44046","6","SKs9","NaN",0
"44047","7","SKs9","NaN",0
"44048","NaN","SKs9","NaN",0
"44049","1","SKt1","NaN",0
"44050","2","SKt1","NaN",0
"44051","3","SKt1","NaN",0
"44052","4","SKt1","NaN",0
"44053","5","SKt1","NaN",0
"44054","6","SKt1","NaN",0
"44055","7","SKt1","NaN",0
"44056","NaN","SKt1","NaN",0
"44057","1","SKt2","NaN",0
"44058","2","SKt2","NaN",0
"44059","3","SKt2","NaN",0
"44060","4","SKt2","NaN",0
"44061","5","SKt2","NaN",0
"44062","6","SKt2","NaN",0
"44063","7","SKt2","NaN",0
"44064","NaN","SKt2","NaN",0
"44065","1","SKt3","NaN",0
"44066","2","SKt3","NaN",0
"44067","3","SKt3","NaN",0
"44068","4","SKt3","NaN",0
"44069","5","SKt3","NaN",0
"44070","6","SKt3","NaN",0
"44071","7","SKt3","NaN",0
"44072","NaN","SKt3","NaN",0
"44073","1","SKv1","NaN",0
"44074","2","SKv1","NaN",0
"44075","3","SKv1","NaN",0
"44076","4","SKv1","NaN",0
"44077","5","SKv1","NaN",0
"44078","6","SKv1","NaN",0
"44079","7","SKv1","NaN",0
"44080","NaN","SKv1","NaN",0
"44081","1","SKv10","NaN",0
"44082","2","SKv10","NaN",0
"44083","3","SKv10","NaN",0
"44084","4","SKv10","NaN",0
"44085","5","SKv10","NaN",0
"44086","6","SKv10","NaN",0
"44087","7","SKv10","NaN",0
"44088","NaN","SKv10","NaN",0
"44089","1","SKv11","NaN",0
"44090","2","SKv11","NaN",0
"44091","3","SKv11","NaN",0
"44092","4","SKv11","NaN",0
"44093","5","SKv11","NaN",0
"44094","6","SKv11","NaN",0
"44095","7","SKv11","NaN",0
"44096","NaN","SKv11","NaN",0
"44097","1","SKv13","NaN",0
"44098","2","SKv13","NaN",0
"44099","3","SKv13","NaN",0
"44100","4","SKv13","NaN",0
"44101","5","SKv13","NaN",0
"44102","6","SKv13","NaN",0
"44103","7","SKv13","NaN",0
"44104","NaN","SKv13","NaN",0
"44105","1","SKv14","NaN",0
"44106","2","SKv14","NaN",0
"44107","3","SKv14","NaN",0
"44108","4","SKv14","NaN",0
"44109","5","SKv14","NaN",0
"44110","6","SKv14","NaN",0
"44111","7","SKv14","NaN",0
"44112","NaN","SKv14","NaN",0
"44113","1","SKv2","NaN",0
"44114","2","SKv2","NaN",0
"44115","3","SKv2","NaN",0
"44116","4","SKv2","NaN",0
"44117","5","SKv2","NaN",0
"44118","6","SKv2","NaN",0
"44119","7","SKv2","NaN",0
"44120","NaN","SKv2","NaN",0
"44121","1","SKv3","NaN",0
"44122","2","SKv3","NaN",0
"44123","3","SKv3","NaN",0
"44124","4","SKv3","NaN",0
"44125","5","SKv3","NaN",0
"44126","6","SKv3","NaN",0
"44127","7","SKv3","NaN",0
"44128","NaN","SKv3","NaN",0
"44129","1","SKv4","NaN",0
"44130","2","SKv4","NaN",0
"44131","3","SKv4","NaN",0
"44132","4","SKv4","NaN",0
"44133","5","SKv4","NaN",0
"44134","6","SKv4","NaN",0
"44135","7","SKv4","NaN",0
"44136","NaN","SKv4","NaN",0
"44137","1","SKv5","NaN",0
"44138","2","SKv5","NaN",0
"44139","3","SKv5","NaN",0
"44140","4","SKv5","NaN",0
"44141","5","SKv5","NaN",0
"44142","6","SKv5","NaN",0
"44143","7","SKv5","NaN",0
"44144","NaN","SKv5","NaN",0
"44145","1","SKv6","NaN",0
"44146","2","SKv6","NaN",0
"44147","3","SKv6","NaN",0
"44148","4","SKv6","NaN",0
"44149","5","SKv6","NaN",0
"44150","6","SKv6","NaN",0
"44151","7","SKv6","NaN",0
"44152","NaN","SKv6","NaN",0
"44153","1","SKv7","NaN",0
"44154","2","SKv7","NaN",0
"44155","3","SKv7","NaN",0
"44156","4","SKv7","NaN",0
"44157","5","SKv7","NaN",0
"44158","6","SKv7","NaN",0
"44159","7","SKv7","NaN",0
"44160","NaN","SKv7","NaN",0
"44161","1","SKv8","NaN",0
"44162","2","SKv8","NaN",0
"44163","3","SKv8","NaN",0
"44164","4","SKv8","NaN",0
"44165","5","SKv8","NaN",0
"44166","6","SKv8","NaN",0
"44167","7","SKv8","NaN",0
"44168","NaN","SKv8","NaN",0
"44169","1","SVcb1","NaN",0
"44170","2","SVcb1","NaN",0
"44171","3","SVcb1","NaN",0
"44172","4","SVcb1","NaN",0
"44173","5","SVcb1","NaN",0
"44174","6","SVcb1","NaN",0
"44175","7","SVcb1","NaN",0
"44176","NaN","SVcb1","NaN",0
"44177","1","SVcb10","NaN",0
"44178","2","SVcb10","NaN",0
"44179","3","SVcb10","NaN",0
"44180","4","SVcb10","NaN",0
"44181","5","SVcb10","NaN",0
"44182","6","SVcb10","NaN",0
"44183","7","SVcb10","NaN",0
"44184","NaN","SVcb10","NaN",0
"44185","1","SVcb11","NaN",0
"44186","2","SVcb11","NaN",0
"44187","3","SVcb11","NaN",0
"44188","4","SVcb11","NaN",0
"44189","5","SVcb11","NaN",0
"44190","6","SVcb11","NaN",0
"44191","7","SVcb11","NaN",0
"44192","NaN","SVcb11","NaN",0
"44193","1","SVcb12","NaN",0
"44194","2","SVcb12","NaN",0
"44195","3","SVcb12","NaN",0
"44196","4","SVcb12","NaN",0
"44197","5","SVcb12","NaN",0
"44198","6","SVcb12","NaN",0
"44199","7","SVcb12","NaN",0
"44200","NaN","SVcb12","NaN",0
"44201","1","SVcb13","NaN",0
"44202","2","SVcb13","NaN",0
"44203","3","SVcb13","NaN",0
"44204","4","SVcb13","NaN",0
"44205","5","SVcb13","NaN",0
"44206","6","SVcb13","NaN",0
"44207","7","SVcb13","NaN",0
"44208","NaN","SVcb13","NaN",0
"44209","1","SVcb14","NaN",0
"44210","2","SVcb14","NaN",0
"44211","3","SVcb14","NaN",0
"44212","4","SVcb14","NaN",0
"44213","5","SVcb14","NaN",0
"44214","6","SVcb14","NaN",0
"44215","7","SVcb14","NaN",0
"44216","NaN","SVcb14","NaN",0
"44217","1","SVcb15","NaN",0
"44218","2","SVcb15","NaN",0
"44219","3","SVcb15","NaN",0
"44220","4","SVcb15","NaN",0
"44221","5","SVcb15","NaN",0
"44222","6","SVcb15","NaN",0
"44223","7","SVcb15","NaN",0
"44224","NaN","SVcb15","NaN",0
"44225","1","SVcb16","NaN",0
"44226","2","SVcb16","NaN",0
"44227","3","SVcb16","NaN",0
"44228","4","SVcb16","NaN",0
"44229","5","SVcb16","NaN",0
"44230","6","SVcb16","NaN",0
"44231","7","SVcb16","NaN",0
"44232","NaN","SVcb16","NaN",0
"44233","1","SVcb17","NaN",0
"44234","2","SVcb17","NaN",0
"44235","3","SVcb17","NaN",0
"44236","4","SVcb17","NaN",0
"44237","5","SVcb17","NaN",0
"44238","6","SVcb17","NaN",0
"44239","7","SVcb17","NaN",0
"44240","NaN","SVcb17","NaN",0
"44241","1","SVcb18","NaN",0
"44242","2","SVcb18","NaN",0
"44243","3","SVcb18","NaN",0
"44244","4","SVcb18","NaN",0
"44245","5","SVcb18","NaN",0
"44246","6","SVcb18","NaN",0
"44247","7","SVcb18","NaN",0
"44248","NaN","SVcb18","NaN",0
"44249","1","SVcb19","NaN",0
"44250","2","SVcb19","NaN",0
"44251","3","SVcb19","NaN",0
"44252","4","SVcb19","NaN",0
"44253","5","SVcb19","NaN",0
"44254","6","SVcb19","NaN",0
"44255","7","SVcb19","NaN",0
"44256","NaN","SVcb19","NaN",0
"44257","1","SVcb2","NaN",0
"44258","2","SVcb2","NaN",0
"44259","3","SVcb2","NaN",0
"44260","4","SVcb2","NaN",0
"44261","5","SVcb2","NaN",0
"44262","6","SVcb2","NaN",0
"44263","7","SVcb2","NaN",0
"44264","NaN","SVcb2","NaN",0
"44265","1","SVcb20","NaN",0
"44266","2","SVcb20","NaN",0
"44267","3","SVcb20","NaN",0
"44268","4","SVcb20","NaN",0
"44269","5","SVcb20","NaN",0
"44270","6","SVcb20","NaN",0
"44271","7","SVcb20","NaN",0
"44272","NaN","SVcb20","NaN",0
"44273","1","SVcb21","NaN",0
"44274","2","SVcb21","NaN",0
"44275","3","SVcb21","NaN",0
"44276","4","SVcb21","NaN",0
"44277","5","SVcb21","NaN",0
"44278","6","SVcb21","NaN",0
"44279","7","SVcb21","NaN",0
"44280","NaN","SVcb21","NaN",0
"44281","1","SVcb22","NaN",0
"44282","2","SVcb22","NaN",0
"44283","3","SVcb22","NaN",0
"44284","4","SVcb22","NaN",0
"44285","5","SVcb22","NaN",0
"44286","6","SVcb22","NaN",0
"44287","7","SVcb22","NaN",0
"44288","NaN","SVcb22","NaN",0
"44289","1","SVcb23","NaN",0
"44290","2","SVcb23","NaN",0
"44291","3","SVcb23","NaN",0
"44292","4","SVcb23","NaN",0
"44293","5","SVcb23","NaN",0
"44294","6","SVcb23","NaN",0
"44295","7","SVcb23","NaN",0
"44296","NaN","SVcb23","NaN",0
"44297","1","SVcb24","NaN",0
"44298","2","SVcb24","NaN",0
"44299","3","SVcb24","NaN",0
"44300","4","SVcb24","NaN",0
"44301","5","SVcb24","NaN",0
"44302","6","SVcb24","NaN",0
"44303","7","SVcb24","NaN",0
"44304","NaN","SVcb24","NaN",0
"44305","1","SVcb25","NaN",0
"44306","2","SVcb25","NaN",0
"44307","3","SVcb25","NaN",0
"44308","4","SVcb25","NaN",0
"44309","5","SVcb25","NaN",0
"44310","6","SVcb25","NaN",0
"44311","7","SVcb25","NaN",0
"44312","NaN","SVcb25","NaN",0
"44313","1","SVcb26","NaN",0
"44314","2","SVcb26","NaN",0
"44315","3","SVcb26","NaN",0
"44316","4","SVcb26","NaN",0
"44317","5","SVcb26","NaN",0
"44318","6","SVcb26","NaN",0
"44319","7","SVcb26","NaN",0
"44320","NaN","SVcb26","NaN",0
"44321","1","SVcb27","NaN",0
"44322","2","SVcb27","NaN",0
"44323","3","SVcb27","NaN",0
"44324","4","SVcb27","NaN",0
"44325","5","SVcb27","NaN",0
"44326","6","SVcb27","NaN",0
"44327","7","SVcb27","NaN",0
"44328","NaN","SVcb27","NaN",0
"44329","1","SVcb28","NaN",0
"44330","2","SVcb28","NaN",0
"44331","3","SVcb28","NaN",0
"44332","4","SVcb28","NaN",0
"44333","5","SVcb28","NaN",0
"44334","6","SVcb28","NaN",0
"44335","7","SVcb28","NaN",0
"44336","NaN","SVcb28","NaN",0
"44337","1","SVcb29","NaN",0
"44338","2","SVcb29","NaN",0
"44339","3","SVcb29","NaN",0
"44340","4","SVcb29","NaN",0
"44341","5","SVcb29","NaN",0
"44342","6","SVcb29","NaN",0
"44343","7","SVcb29","NaN",0
"44344","NaN","SVcb29","NaN",0
"44345","1","SVcb3","NaN",0
"44346","2","SVcb3","NaN",0
"44347","3","SVcb3","NaN",0
"44348","4","SVcb3","NaN",0
"44349","5","SVcb3","NaN",0
"44350","6","SVcb3","NaN",0
"44351","7","SVcb3","NaN",0
"44352","NaN","SVcb3","NaN",0
"44353","1","SVcb4","NaN",0
"44354","2","SVcb4","NaN",0
"44355","3","SVcb4","NaN",0
"44356","4","SVcb4","NaN",0
"44357","5","SVcb4","NaN",0
"44358","6","SVcb4","NaN",0
"44359","7","SVcb4","NaN",0
"44360","NaN","SVcb4","NaN",0
"44361","1","SVcb5","NaN",0
"44362","2","SVcb5","NaN",0
"44363","3","SVcb5","NaN",0
"44364","4","SVcb5","NaN",0
"44365","5","SVcb5","NaN",0
"44366","6","SVcb5","NaN",0
"44367","7","SVcb5","NaN",0
"44368","NaN","SVcb5","NaN",0
"44369","1","SVcb6","NaN",0
"44370","2","SVcb6","NaN",0
"44371","3","SVcb6","NaN",0
"44372","4","SVcb6","NaN",0
"44373","5","SVcb6","NaN",0
"44374","6","SVcb6","NaN",0
"44375","7","SVcb6","NaN",0
"44376","NaN","SVcb6","NaN",0
"44377","1","SVcb7","NaN",0
"44378","2","SVcb7","NaN",0
"44379","3","SVcb7","NaN",0
"44380","4","SVcb7","NaN",0
"44381","5","SVcb7","NaN",0
"44382","6","SVcb7","NaN",0
"44383","7","SVcb7","NaN",0
"44384","NaN","SVcb7","NaN",0
"44385","1","SVcb8","NaN",0
"44386","2","SVcb8","NaN",0
"44387","3","SVcb8","NaN",0
"44388","4","SVcb8","NaN",0
"44389","5","SVcb8","NaN",0
"44390","6","SVcb8","NaN",0
"44391","7","SVcb8","NaN",0
"44392","NaN","SVcb8","NaN",0
"44393","1","SVcb9","NaN",0
"44394","2","SVcb9","NaN",0
"44395","3","SVcb9","NaN",0
"44396","4","SVcb9","NaN",0
"44397","5","SVcb9","NaN",0
"44398","6","SVcb9","NaN",0
"44399","7","SVcb9","NaN",0
"44400","NaN","SVcb9","NaN",0
"44401","1","SVk1","NaN",0
"44402","2","SVk1","NaN",0
"44403","3","SVk1","NaN",0
"44404","4","SVk1","NaN",0
"44405","5","SVk1","NaN",0
"44406","6","SVk1","NaN",0
"44407","7","SVk1","NaN",0
"44408","NaN","SVk1","NaN",0
"44409","1","SVk10","NaN",0
"44410","2","SVk10","NaN",0
"44411","3","SVk10","NaN",0
"44412","4","SVk10","NaN",0
"44413","5","SVk10","NaN",0
"44414","6","SVk10","NaN",0
"44415","7","SVk10","NaN",0
"44416","NaN","SVk10","NaN",0
"44417","1","SVk11","NaN",0
"44418","2","SVk11","NaN",0
"44419","3","SVk11","NaN",0
"44420","4","SVk11","NaN",0
"44421","5","SVk11","NaN",0
"44422","6","SVk11","NaN",0
"44423","7","SVk11","NaN",0
"44424","NaN","SVk11","NaN",0
"44425","1","SVk12","NaN",0
"44426","2","SVk12","NaN",0
"44427","3","SVk12","NaN",0
"44428","4","SVk12","NaN",0
"44429","5","SVk12","NaN",0
"44430","6","SVk12","NaN",0
"44431","7","SVk12","NaN",0
"44432","NaN","SVk12","NaN",0
"44433","1","SVk13","NaN",0
"44434","2","SVk13","NaN",0
"44435","3","SVk13","NaN",0
"44436","4","SVk13","NaN",0
"44437","5","SVk13","NaN",0
"44438","6","SVk13","NaN",0
"44439","7","SVk13","NaN",0
"44440","NaN","SVk13","NaN",0
"44441","1","SVk14","NaN",0
"44442","2","SVk14","NaN",0
"44443","3","SVk14","NaN",0
"44444","4","SVk14","NaN",0
"44445","5","SVk14","NaN",0
"44446","6","SVk14","NaN",0
"44447","7","SVk14","NaN",0
"44448","NaN","SVk14","NaN",0
"44449","1","SVk15","NaN",0
"44450","2","SVk15","NaN",0
"44451","3","SVk15","NaN",0
"44452","4","SVk15","NaN",0
"44453","5","SVk15","NaN",0
"44454","6","SVk15","NaN",0
"44455","7","SVk15","NaN",0
"44456","NaN","SVk15","NaN",0
"44457","1","SVk16","NaN",0
"44458","2","SVk16","NaN",0
"44459","3","SVk16","NaN",0
"44460","4","SVk16","NaN",0
"44461","5","SVk16","NaN",0
"44462","6","SVk16","NaN",0
"44463","7","SVk16","NaN",0
"44464","NaN","SVk16","NaN",0
"44465","1","SVk17","NaN",0
"44466","2","SVk17","NaN",0
"44467","3","SVk17","NaN",0
"44468","4","SVk17","NaN",0
"44469","5","SVk17","NaN",0
"44470","6","SVk17","NaN",0
"44471","7","SVk17","NaN",0
"44472","NaN","SVk17","NaN",0
"44473","1","SVk18","NaN",0
"44474","2","SVk18","NaN",0
"44475","3","SVk18","NaN",0
"44476","4","SVk18","NaN",0
"44477","5","SVk18","NaN",0
"44478","6","SVk18","NaN",0
"44479","7","SVk18","NaN",0
"44480","NaN","SVk18","NaN",0
"44481","1","SVk2","NaN",0
"44482","2","SVk2","NaN",0
"44483","3","SVk2","NaN",0
"44484","4","SVk2","NaN",0
"44485","5","SVk2","NaN",0
"44486","6","SVk2","NaN",0
"44487","7","SVk2","NaN",0
"44488","NaN","SVk2","NaN",0
"44489","1","SVk3","NaN",0
"44490","2","SVk3","NaN",0
"44491","3","SVk3","NaN",0
"44492","4","SVk3","NaN",0
"44493","5","SVk3","NaN",0
"44494","6","SVk3","NaN",0
"44495","7","SVk3","NaN",0
"44496","NaN","SVk3","NaN",0
"44497","1","SVk4","NaN",0
"44498","2","SVk4","NaN",0
"44499","3","SVk4","NaN",0
"44500","4","SVk4","NaN",0
"44501","5","SVk4","NaN",0
"44502","6","SVk4","NaN",0
"44503","7","SVk4","NaN",0
"44504","NaN","SVk4","NaN",0
"44505","1","SVk5","NaN",0
"44506","2","SVk5","NaN",0
"44507","3","SVk5","NaN",0
"44508","4","SVk5","NaN",0
"44509","5","SVk5","NaN",0
"44510","6","SVk5","NaN",0
"44511","7","SVk5","NaN",0
"44512","NaN","SVk5","NaN",0
"44513","1","SVk6","NaN",0
"44514","2","SVk6","NaN",0
"44515","3","SVk6","NaN",0
"44516","4","SVk6","NaN",0
"44517","5","SVk6","NaN",0
"44518","6","SVk6","NaN",0
"44519","7","SVk6","NaN",0
"44520","NaN","SVk6","NaN",0
"44521","1","SVk7","NaN",0
"44522","2","SVk7","NaN",0
"44523","3","SVk7","NaN",0
"44524","4","SVk7","NaN",0
"44525","5","SVk7","NaN",0
"44526","6","SVk7","NaN",0
"44527","7","SVk7","NaN",0
"44528","NaN","SVk7","NaN",0
"44529","1","SVk8","NaN",0
"44530","2","SVk8","NaN",0
"44531","3","SVk8","NaN",0
"44532","4","SVk8","NaN",0
"44533","5","SVk8","NaN",0
"44534","6","SVk8","NaN",0
"44535","7","SVk8","NaN",0
"44536","NaN","SVk8","NaN",0
"44537","1","SVk9","NaN",0
"44538","2","SVk9","NaN",0
"44539","3","SVk9","NaN",0
"44540","4","SVk9","NaN",0
"44541","5","SVk9","NaN",0
"44542","6","SVk9","NaN",0
"44543","7","SVk9","NaN",0
"44544","NaN","SVk9","NaN",0
"44545","1","SVkd1","NaN",0
"44546","2","SVkd1","NaN",0
"44547","3","SVkd1","NaN",0
"44548","4","SVkd1","NaN",0
"44549","5","SVkd1","NaN",0
"44550","6","SVkd1","NaN",0
"44551","7","SVkd1","NaN",0
"44552","NaN","SVkd1","NaN",0
"44553","1","SVkd2","NaN",0
"44554","2","SVkd2","NaN",0
"44555","3","SVkd2","NaN",0
"44556","4","SVkd2","NaN",0
"44557","5","SVkd2","NaN",0
"44558","6","SVkd2","NaN",0
"44559","7","SVkd2","NaN",0
"44560","NaN","SVkd2","NaN",0
"44561","1","SVkd3","NaN",0
"44562","2","SVkd3","NaN",0
"44563","3","SVkd3","NaN",0
"44564","4","SVkd3","NaN",0
"44565","5","SVkd3","NaN",0
"44566","6","SVkd3","NaN",0
"44567","7","SVkd3","NaN",0
"44568","NaN","SVkd3","NaN",0
"44569","1","SVkd4","NaN",0
"44570","2","SVkd4","NaN",0
"44571","3","SVkd4","NaN",0
"44572","4","SVkd4","NaN",0
"44573","5","SVkd4","NaN",0
"44574","6","SVkd4","NaN",0
"44575","7","SVkd4","NaN",0
"44576","NaN","SVkd4","NaN",0
"44577","1","SVl1","NaN",0
"44578","2","SVl1","NaN",0
"44579","3","SVl1","NaN",0
"44580","4","SVl1","NaN",0
"44581","5","SVl1","NaN",0
"44582","6","SVl1","NaN",0
"44583","7","SVl1","NaN",0
"44584","NaN","SVl1","NaN",0
"44585","1","SVl10","NaN",0
"44586","2","SVl10","NaN",0
"44587","3","SVl10","NaN",0
"44588","4","SVl10","NaN",0
"44589","5","SVl10","NaN",0
"44590","6","SVl10","NaN",0
"44591","7","SVl10","NaN",0
"44592","NaN","SVl10","NaN",0
"44593","1","SVl11","NaN",0
"44594","2","SVl11","NaN",0
"44595","3","SVl11","NaN",0
"44596","4","SVl11","NaN",0
"44597","5","SVl11","NaN",0
"44598","6","SVl11","NaN",0
"44599","7","SVl11","NaN",0
"44600","NaN","SVl11","NaN",0
"44601","1","SVl12","NaN",0
"44602","2","SVl12","NaN",0
"44603","3","SVl12","NaN",0
"44604","4","SVl12","NaN",0
"44605","5","SVl12","NaN",0
"44606","6","SVl12","NaN",0
"44607","7","SVl12","NaN",0
"44608","NaN","SVl12","NaN",0
"44609","1","SVl13","NaN",0
"44610","2","SVl13","NaN",0
"44611","3","SVl13","NaN",0
"44612","4","SVl13","NaN",0
"44613","5","SVl13","NaN",0
"44614","6","SVl13","NaN",0
"44615","7","SVl13","NaN",0
"44616","NaN","SVl13","NaN",0
"44617","1","SVl14","NaN",0
"44618","2","SVl14","NaN",0
"44619","3","SVl14","NaN",0
"44620","4","SVl14","NaN",0
"44621","5","SVl14","NaN",0
"44622","6","SVl14","NaN",0
"44623","7","SVl14","NaN",0
"44624","NaN","SVl14","NaN",0
"44625","1","SVl15","NaN",0
"44626","2","SVl15","NaN",0
"44627","3","SVl15","NaN",0
"44628","4","SVl15","NaN",0
"44629","5","SVl15","NaN",0
"44630","6","SVl15","NaN",0
"44631","7","SVl15","NaN",0
"44632","NaN","SVl15","NaN",0
"44633","1","SVl16","NaN",0
"44634","2","SVl16","NaN",0
"44635","3","SVl16","NaN",0
"44636","4","SVl16","NaN",0
"44637","5","SVl16","NaN",0
"44638","6","SVl16","NaN",0
"44639","7","SVl16","NaN",0
"44640","NaN","SVl16","NaN",0
"44641","1","SVl17","NaN",0
"44642","2","SVl17","NaN",0
"44643","3","SVl17","NaN",0
"44644","4","SVl17","NaN",0
"44645","5","SVl17","NaN",0
"44646","6","SVl17","NaN",0
"44647","7","SVl17","NaN",0
"44648","NaN","SVl17","NaN",0
"44649","1","SVl18","NaN",0
"44650","2","SVl18","NaN",0
"44651","3","SVl18","NaN",0
"44652","4","SVl18","NaN",0
"44653","5","SVl18","NaN",0
"44654","6","SVl18","NaN",0
"44655","7","SVl18","NaN",0
"44656","NaN","SVl18","NaN",0
"44657","1","SVl19","NaN",0
"44658","2","SVl19","NaN",0
"44659","3","SVl19","NaN",0
"44660","4","SVl19","NaN",0
"44661","5","SVl19","NaN",0
"44662","6","SVl19","NaN",0
"44663","7","SVl19","NaN",0
"44664","NaN","SVl19","NaN",0
"44665","1","SVl2","NaN",0
"44666","2","SVl2","NaN",0
"44667","3","SVl2","NaN",0
"44668","4","SVl2","NaN",0
"44669","5","SVl2","NaN",0
"44670","6","SVl2","NaN",0
"44671","7","SVl2","NaN",0
"44672","NaN","SVl2","NaN",0
"44673","1","SVl20","NaN",0
"44674","2","SVl20","NaN",0
"44675","3","SVl20","NaN",0
"44676","4","SVl20","NaN",0
"44677","5","SVl20","NaN",0
"44678","6","SVl20","NaN",0
"44679","7","SVl20","NaN",0
"44680","NaN","SVl20","NaN",0
"44681","1","SVl21","NaN",0
"44682","2","SVl21","NaN",0
"44683","3","SVl21","NaN",0
"44684","4","SVl21","NaN",0
"44685","5","SVl21","NaN",0
"44686","6","SVl21","NaN",0
"44687","7","SVl21","NaN",0
"44688","NaN","SVl21","NaN",0
"44689","1","SVl22","NaN",0
"44690","2","SVl22","NaN",0
"44691","3","SVl22","NaN",0
"44692","4","SVl22","NaN",0
"44693","5","SVl22","NaN",0
"44694","6","SVl22","NaN",0
"44695","7","SVl22","NaN",0
"44696","NaN","SVl22","NaN",0
"44697","1","SVl23","NaN",0
"44698","2","SVl23","NaN",0
"44699","3","SVl23","NaN",0
"44700","4","SVl23","NaN",0
"44701","5","SVl23","NaN",0
"44702","6","SVl23","NaN",0
"44703","7","SVl23","NaN",0
"44704","NaN","SVl23","NaN",0
"44705","1","SVl24","NaN",0
"44706","2","SVl24","NaN",0
"44707","3","SVl24","NaN",0
"44708","4","SVl24","NaN",0
"44709","5","SVl24","NaN",0
"44710","6","SVl24","NaN",0
"44711","7","SVl24","NaN",0
"44712","NaN","SVl24","NaN",0
"44713","1","SVl25","NaN",0
"44714","2","SVl25","NaN",0
"44715","3","SVl25","NaN",0
"44716","4","SVl25","NaN",0
"44717","5","SVl25","NaN",0
"44718","6","SVl25","NaN",0
"44719","7","SVl25","NaN",0
"44720","NaN","SVl25","NaN",0
"44721","1","SVl26","NaN",0
"44722","2","SVl26","NaN",0
"44723","3","SVl26","NaN",0
"44724","4","SVl26","NaN",0
"44725","5","SVl26","NaN",0
"44726","6","SVl26","NaN",0
"44727","7","SVl26","NaN",0
"44728","NaN","SVl26","NaN",0
"44729","1","SVl27","NaN",0
"44730","2","SVl27","NaN",0
"44731","3","SVl27","NaN",0
"44732","4","SVl27","NaN",0
"44733","5","SVl27","NaN",0
"44734","6","SVl27","NaN",0
"44735","7","SVl27","NaN",0
"44736","NaN","SVl27","NaN",0
"44737","1","SVl3","NaN",0
"44738","2","SVl3","NaN",0
"44739","3","SVl3","NaN",0
"44740","4","SVl3","NaN",0
"44741","5","SVl3","NaN",0
"44742","6","SVl3","NaN",0
"44743","7","SVl3","NaN",0
"44744","NaN","SVl3","NaN",0
"44745","1","SVl4","NaN",0
"44746","2","SVl4","NaN",0
"44747","3","SVl4","NaN",0
"44748","4","SVl4","NaN",0
"44749","5","SVl4","NaN",0
"44750","6","SVl4","NaN",0
"44751","7","SVl4","NaN",0
"44752","NaN","SVl4","NaN",0
"44753","1","SVl5","NaN",0
"44754","2","SVl5","NaN",0
"44755","3","SVl5","NaN",0
"44756","4","SVl5","NaN",0
"44757","5","SVl5","NaN",0
"44758","6","SVl5","NaN",0
"44759","7","SVl5","NaN",0
"44760","NaN","SVl5","NaN",0
"44761","1","SVl6","NaN",0
"44762","2","SVl6","NaN",0
"44763","3","SVl6","NaN",0
"44764","4","SVl6","NaN",0
"44765","5","SVl6","NaN",0
"44766","6","SVl6","NaN",0
"44767","7","SVl6","NaN",0
"44768","NaN","SVl6","NaN",0
"44769","1","SVl7","NaN",0
"44770","2","SVl7","NaN",0
"44771","3","SVl7","NaN",0
"44772","4","SVl7","NaN",0
"44773","5","SVl7","NaN",0
"44774","6","SVl7","NaN",0
"44775","7","SVl7","NaN",0
"44776","NaN","SVl7","NaN",0
"44777","1","SVl8","NaN",0
"44778","2","SVl8","NaN",0
"44779","3","SVl8","NaN",0
"44780","4","SVl8","NaN",0
"44781","5","SVl8","NaN",0
"44782","6","SVl8","NaN",0
"44783","7","SVl8","NaN",0
"44784","NaN","SVl8","NaN",0
"44785","1","SVl9","NaN",0
"44786","2","SVl9","NaN",0
"44787","3","SVl9","NaN",0
"44788","4","SVl9","NaN",0
"44789","5","SVl9","NaN",0
"44790","6","SVl9","NaN",0
"44791","7","SVl9","NaN",0
"44792","NaN","SVl9","NaN",0
"44793","1","SVmp1","NaN",0
"44794","2","SVmp1","NaN",0
"44795","3","SVmp1","NaN",0
"44796","4","SVmp1","NaN",0
"44797","5","SVmp1","NaN",0
"44798","6","SVmp1","NaN",0
"44799","7","SVmp1","NaN",0
"44800","NaN","SVmp1","NaN",0
