"","...1","LC","T_MAPCODE","sum_niaps","n","km2"
"632",794,2,"FFd4",0,271137,108.4548
"633",795,3,"FFd4",0,2276,0.9104
"634",796,4,"FFd4",0,51300,20.52
"635",797,5,"FFd4",0,448661,179.4644
"636",798,6,"FFd4",0,3469,1.3876
"637",799,7,"FFd4",0,2532,1.0128
"638",801,1,"FFd5",0,130311,52.1244
"639",802,2,"FFd5",0,100715,40.286
"640",803,3,"FFd5",0,3995,1.598
"641",804,4,"FFd5",0,860017,344.0068
"642",805,5,"FFd5",0,157472,62.9888
"643",806,6,"FFd5",0,3565,1.426
"644",807,7,"FFd5",0,5432,2.1728
"645",809,1,"FFd6",0,97835,39.134
"646",810,2,"FFd6",0,10496,4.1984
"647",811,3,"FFd6",0,245,0.098
"648",812,4,"FFd6",0,74425,29.77
"649",813,5,"FFd6",0,1571,0.6284
"650",814,6,"FFd6",0,154,0.0616
"651",815,7,"FFd6",0,602,0.2408
"652",817,1,"FFd7",0,248567,99.4268
"653",818,2,"FFd7",0,46700,18.68
"654",819,3,"FFd7",0,904,0.3616
"655",820,4,"FFd7",0,5054,2.0216
"656",821,5,"FFd7",0,254523,101.8092
"657",822,6,"FFd7",0,159,0.0636
"658",823,7,"FFd7",0,684,0.2736
"659",825,1,"FFd8",0,99114,39.6456
"660",826,2,"FFd8",0,19368,7.7472
"661",827,3,"FFd8",0,89163,35.6652
"662",828,4,"FFd8",0,1717,0.6868
"663",829,5,"FFd8",0,21718,8.6872
"664",830,6,"FFd8",0,1342,0.5368
"665",831,7,"FFd8",0,77,0.0308
"666",833,1,"FFd9",0,585515,234.206
"667",834,2,"FFd9",0,181756,72.7024
"668",835,3,"FFd9",0,153,0.0612
"669",836,4,"FFd9",0,13687,5.4748
"670",837,5,"FFd9",0,408256,163.3024
"671",838,6,"FFd9",0,304,0.1216
"672",839,7,"FFd9",0,1563,0.6252
"673",841,1,"FFf1",0,404901,161.9604
"674",842,2,"FFf1",0,193082,77.2328
"675",843,3,"FFf1",0,4768,1.9072
"676",844,4,"FFf1",0,21339,8.5356
"677",845,5,"FFf1",0,859329,343.7316
"678",846,6,"FFf1",0,486,0.1944
"679",847,7,"FFf1",0,6012,2.4048
"680",849,1,"FFf2",0,39349,15.7396
"681",850,2,"FFf2",0,16982,6.7928
"682",851,3,"FFf2",0,103,0.0412
"683",852,4,"FFf2",0,351,0.1404
"684",853,5,"FFf2",0,30072,12.0288
"685",854,6,"FFf2",0,8,0.0032
"686",855,7,"FFf2",0,220,0.088
"687",857,1,"FFg1",0,159794,63.9176
"688",858,2,"FFg1",0,314,0.1256
"689",860,4,"FFg1",0,413,0.1652
"690",861,5,"FFg1",0,1261,0.5044
"691",865,1,"FFg2",0,511582,204.6328
"692",866,2,"FFg2",0,152663,61.0652
"693",867,3,"FFg2",0,21180,8.472
"694",868,4,"FFg2",0,95016,38.0064
"695",869,5,"FFg2",0,211137,84.4548
"696",870,6,"FFg2",0,257,0.1028
"697",871,7,"FFg2",0,73777,29.5108
"698",873,1,"FFg3",0,70013,28.0052
"699",874,2,"FFg3",0,17061,6.8244
"700",875,3,"FFg3",0,204,0.0816
"701",876,4,"FFg3",0,101623,40.6492
"702",877,5,"FFg3",0,10255,4.102
"703",879,7,"FFg3",0,12379,4.9516
"704",881,1,"FFg4",0,28804,11.5216
"705",882,2,"FFg4",0,2268,0.9072
"706",883,3,"FFg4",0,73,0.0292
"707",884,4,"FFg4",0,3,0.0012
"708",885,5,"FFg4",0,4025,1.61
"709",889,1,"FFg5",0,268632,107.4528
"710",890,2,"FFg5",0,99992,39.9968
"711",891,3,"FFg5",0,4368,1.7472
"712",892,4,"FFg5",0,125774,50.3096
"713",893,5,"FFg5",0,470434,188.1736
"714",894,6,"FFg5",0,1631,0.6524
"715",895,7,"FFg5",0,28475,11.39
"716",897,1,"FFh1",0,489460,195.784
"717",898,2,"FFh1",0,156911,62.7644
"718",899,3,"FFh1",0,28773,11.5092
"719",900,4,"FFh1",0,8730,3.492
"720",901,5,"FFh1",0,368737,147.4948
"721",902,6,"FFh1",0,81,0.0324
"722",903,7,"FFh1",0,4053,1.6212
"723",905,1,"FFh10",0,627779,251.1116
"724",906,2,"FFh10",0,4803,1.9212
"725",907,3,"FFh10",0,45,0.018
"726",908,4,"FFh10",0,422,0.1688
"727",909,5,"FFh10",0,5093,2.0372
"728",911,7,"FFh10",0,683,0.2732
"729",913,1,"FFh11",0,11293,4.5172
"730",914,2,"FFh11",0,2542,1.0168
"731",915,3,"FFh11",0,34,0.0136
"732",916,4,"FFh11",0,11929,4.7716
"733",918,6,"FFh11",0,1,0.0004
"734",919,7,"FFh11",0,1316,0.5264
"735",921,1,"FFh2",0,253202,101.2808
"736",922,2,"FFh2",0,8395,3.358
"737",923,3,"FFh2",0,148,0.0592
"738",924,4,"FFh2",0,101,0.0404
"739",925,5,"FFh2",0,4484,1.7936
"740",926,6,"FFh2",0,5,0.002
"741",929,1,"FFh3",0,151911,60.7644
"742",930,2,"FFh3",0,16618,6.6472
"743",931,3,"FFh3",0,572,0.2288
"744",932,4,"FFh3",0,561,0.2244
"745",933,5,"FFh3",0,9089,3.6356
"746",934,6,"FFh3",0,49,0.0196
"747",935,7,"FFh3",0,342,0.1368
"748",937,1,"FFh4",0,446437,178.5748
"749",938,2,"FFh4",0,73245,29.298
"750",939,3,"FFh4",0,6354,2.5416
"751",940,4,"FFh4",0,7152,2.8608
"752",941,5,"FFh4",0,173109,69.2436
"753",942,6,"FFh4",0,246,0.0984
"754",943,7,"FFh4",0,4371,1.7484
"755",945,1,"FFh5",0,78189,31.2756
"756",946,2,"FFh5",0,30735,12.294
"757",947,3,"FFh5",0,2090,0.836
"758",948,4,"FFh5",0,23034,9.2136
"759",949,5,"FFh5",0,27547,11.0188
"760",950,6,"FFh5",0,3,0.0012
"761",951,7,"FFh5",0,18792,7.5168
"762",953,1,"FFh6",0,112268,44.9072
"763",954,2,"FFh6",0,81457,32.5828
"764",955,3,"FFh6",0,84862,33.9448
"765",956,4,"FFh6",0,15557,6.2228
"766",957,5,"FFh6",0,286901,114.7604
"767",958,6,"FFh6",0,191,0.0764
"768",959,7,"FFh6",0,17593,7.0372
"769",961,1,"FFh7",0,323357,129.3428
"770",962,2,"FFh7",0,45464,18.1856
"771",963,3,"FFh7",0,1694,0.6776
"772",964,4,"FFh7",0,10290,4.116
"773",965,5,"FFh7",0,228989,91.5956
"774",966,6,"FFh7",0,8,0.0032
"775",967,7,"FFh7",0,2818,1.1272
"776",969,1,"FFh8",0,353288,141.3152
"777",970,2,"FFh8",0,56687,22.6748
"778",971,3,"FFh8",0,1024,0.4096
"779",972,4,"FFh8",0,1508,0.6032
"780",973,5,"FFh8",0,37091,14.8364
"781",974,6,"FFh8",0,16,0.0064
"782",975,7,"FFh8",0,3408,1.3632
"783",977,1,"FFh9",0,313810,125.524
"784",978,2,"FFh9",0,98502,39.4008
"785",979,3,"FFh9",0,5883,2.3532
"786",980,4,"FFh9",0,92976,37.1904
"787",981,5,"FFh9",0,330829,132.3316
"788",982,6,"FFh9",0,180,0.072
"789",983,7,"FFh9",0,175626,70.2504
"790",985,1,"FFl1",0,392918,157.1672
"791",986,2,"FFl1",0,14566,5.8264
"792",987,3,"FFl1",0,137,0.0548
"793",988,4,"FFl1",0,20264,8.1056
"794",989,5,"FFl1",0,27507,11.0028
"795",990,6,"FFl1",0,26,0.0104
"796",993,1,"FFl2",0,1274873,509.9492
"797",994,2,"FFl2",0,26566,10.6264
"798",995,3,"FFl2",0,390,0.156
"799",996,4,"FFl2",0,10087,4.0348
"800",997,5,"FFl2",0,37855,15.142
"801",998,6,"FFl2",0,2579,1.0316
"802",999,7,"FFl2",0,189,0.0756
"803",1001,1,"FFl3",0,1465685,586.274
"804",1002,2,"FFl3",0,85204,34.0816
"805",1003,3,"FFl3",0,6,0.0024
"806",1004,4,"FFl3",0,6236,2.4944
"807",1005,5,"FFl3",0,325039,130.0156
"808",1006,6,"FFl3",0,318,0.1272
"809",1007,7,"FFl3",0,971,0.3884
"810",1009,1,"FFq1",0,122560,49.024
"811",1017,1,"FFq2",0,4038375,1615.35
"812",1018,2,"FFq2",0,41508,16.6032
"813",1019,3,"FFq2",0,1183,0.4732
"814",1020,4,"FFq2",0,1997,0.7988
"815",1021,5,"FFq2",0,26019,10.4076
"816",1022,6,"FFq2",0,54,0.0216
"817",1025,1,"FFq3",0,3123414,1249.3656
"818",1026,2,"FFq3",0,31227,12.4908
"819",1027,3,"FFq3",0,519,0.2076
"820",1028,4,"FFq3",0,1408,0.5632
"821",1029,5,"FFq3",0,12009,4.8036
"822",1030,6,"FFq3",0,412,0.1648
"823",1031,7,"FFq3",0,8,0.0032
"824",1033,1,"FFq4",0,227623,91.0492
"825",1034,2,"FFq4",0,5737,2.2948
"826",1035,3,"FFq4",0,745,0.298
"827",1036,4,"FFq4",0,1976,0.7904
"828",1037,5,"FFq4",0,7421,2.9684
"829",1038,6,"FFq4",0,350,0.14
"830",1039,7,"FFq4",0,15,0.006
"831",1041,1,"FFq5",0,967201,386.8804
"832",1042,2,"FFq5",0,913,0.3652
"833",1043,3,"FFq5",0,58,0.0232
"834",1044,4,"FFq5",0,210,0.084
"835",1045,5,"FFq5",0,33,0.0132
"836",1049,1,"FFq6",0,1514520,605.808
"837",1050,2,"FFq6",0,14496,5.7984
"838",1051,3,"FFq6",0,220,0.088
"839",1052,4,"FFq6",0,2076,0.8304
"840",1053,5,"FFq6",0,9437,3.7748
"841",1054,6,"FFq6",0,158,0.0632
"842",1055,7,"FFq6",0,5274,2.1096
"843",1057,1,"FFs1",0,1869372,747.7488
"844",1058,2,"FFs1",0,146578,58.6312
"845",1059,3,"FFs1",0,533,0.2132
"846",1060,4,"FFs1",0,2947,1.1788
"847",1061,5,"FFs1",0,368135,147.254
"848",1062,6,"FFs1",0,6,0.0024
"849",1063,7,"FFs1",0,823,0.3292
"850",1065,1,"FFs10",0,2296301,918.5204
"851",1066,2,"FFs10",0,42186,16.8744
"852",1067,3,"FFs10",0,4951,1.9804
"853",1068,4,"FFs10",0,6184,2.4736
"854",1069,5,"FFs10",0,21216,8.4864
"855",1070,6,"FFs10",0,169,0.0676
"856",1071,7,"FFs10",0,21420,8.568
"857",1073,1,"FFs11",0,1817362,726.9448
"858",1074,2,"FFs11",0,161685,64.674
"859",1075,3,"FFs11",0,17146,6.8584
"860",1076,4,"FFs11",0,25482,10.1928
"861",1077,5,"FFs11",0,54790,21.916
"862",1078,6,"FFs11",0,588,0.2352
"863",1079,7,"FFs11",0,74013,29.6052
"864",1081,1,"FFs12",0,2177099,870.8396
"865",1082,2,"FFs12",0,129906,51.9624
"866",1083,3,"FFs12",0,951,0.3804
"867",1084,4,"FFs12",0,27825,11.13
"868",1085,5,"FFs12",0,115227,46.0908
"869",1086,6,"FFs12",0,936,0.3744
"870",1087,7,"FFs12",0,6715,2.686
"871",1089,1,"FFs13",0,1229241,491.6964
"872",1090,2,"FFs13",0,11195,4.478
"873",1091,3,"FFs13",0,223,0.0892
"874",1092,4,"FFs13",0,548,0.2192
"875",1093,5,"FFs13",0,14029,5.6116
"876",1094,6,"FFs13",0,222,0.0888
"877",1095,7,"FFs13",0,9,0.0036
"878",1097,1,"FFs14",0,711967,284.7868
"879",1098,2,"FFs14",0,16576,6.6304
"880",1099,3,"FFs14",0,809,0.3236
"881",1100,4,"FFs14",0,1052,0.4208
"882",1101,5,"FFs14",0,24250,9.7
"883",1102,6,"FFs14",0,575,0.23
"884",1103,7,"FFs14",0,18040,7.216
"885",1105,1,"FFs15",0,2215091,886.0364
"886",1106,2,"FFs15",0,83201,33.2804
"887",1107,3,"FFs15",0,1502,0.6008
"888",1108,4,"FFs15",0,8942,3.5768
"889",1109,5,"FFs15",0,112475,44.99
"890",1110,6,"FFs15",0,575,0.23
"891",1111,7,"FFs15",0,2279,0.9116
"892",1113,1,"FFs16",0,2527702,1011.0808
"893",1114,2,"FFs16",0,25450,10.18
"894",1115,3,"FFs16",0,349,0.1396
"895",1116,4,"FFs16",0,2003,0.8012
"896",1117,5,"FFs16",0,16802,6.7208
"897",1118,6,"FFs16",0,37,0.0148
"898",1119,7,"FFs16",0,32690,13.076
"899",1121,1,"FFs17",0,227565,91.026
"900",1122,2,"FFs17",0,7681,3.0724
"901",1123,3,"FFs17",0,115,0.046
"902",1124,4,"FFs17",0,962,0.3848
"903",1125,5,"FFs17",0,5587,2.2348
"904",1126,6,"FFs17",0,199,0.0796
"905",1127,7,"FFs17",0,943,0.3772
"906",1129,1,"FFs18",0,1585078,634.0312
"907",1130,2,"FFs18",0,127848,51.1392
"908",1131,3,"FFs18",0,1520,0.608
"909",1132,4,"FFs18",0,3820,1.528
"910",1133,5,"FFs18",0,200240,80.096
"911",1134,6,"FFs18",0,35,0.014
"912",1135,7,"FFs18",0,7427,2.9708
"913",1137,1,"FFs19",0,1881525,752.61
"914",1138,2,"FFs19",0,226915,90.766
"915",1139,3,"FFs19",0,1664,0.6656
"916",1140,4,"FFs19",0,38973,15.5892
"917",1141,5,"FFs19",0,185940,74.376
"918",1142,6,"FFs19",0,581,0.2324
"919",1143,7,"FFs19",0,559420,223.768
"920",1145,1,"FFs2",0,2226519,890.6076
"921",1146,2,"FFs2",0,237378,94.9512
"922",1147,3,"FFs2",0,3831,1.5324
"923",1148,4,"FFs2",0,15452,6.1808
"924",1149,5,"FFs2",0,738960,295.584
"925",1150,6,"FFs2",0,443,0.1772
"926",1151,7,"FFs2",0,2395,0.958
"927",1153,1,"FFs20",0,3194091,1277.6364
"928",1154,2,"FFs20",0,232147,92.8588
"929",1155,3,"FFs20",0,16466,6.5864
"930",1156,4,"FFs20",0,59097,23.6388
"931",1157,5,"FFs20",0,980168,392.0672
"932",1158,6,"FFs20",0,132,0.0528
"933",1159,7,"FFs20",0,447192,178.8768
"934",1161,1,"FFs21",0,794185,317.674
"935",1162,2,"FFs21",0,361,0.1444
"936",1163,3,"FFs21",0,72,0.0288
"937",1164,4,"FFs21",0,62,0.0248
"938",1165,5,"FFs21",0,256,0.1024
"939",1169,1,"FFs22",0,961936,384.7744
"940",1170,2,"FFs22",0,6272,2.5088
"941",1171,3,"FFs22",0,10,0.004
"942",1172,4,"FFs22",0,166,0.0664
"943",1173,5,"FFs22",0,890,0.356
"944",1175,7,"FFs22",0,3,0.0012
"945",1177,1,"FFs23",0,2111006,844.4024
"946",1178,2,"FFs23",0,8894,3.5576
"947",1179,3,"FFs23",0,415,0.166
"948",1180,4,"FFs23",0,904,0.3616
"949",1181,5,"FFs23",0,4553,1.8212
"950",1182,6,"FFs23",0,10,0.004
"951",1185,1,"FFs24",0,2685655,1074.262
"952",1186,2,"FFs24",0,2899,1.1596
"953",1187,3,"FFs24",0,572,0.2288
"954",1188,4,"FFs24",0,1047,0.4188
"955",1189,5,"FFs24",0,1571,0.6284
"956",1190,6,"FFs24",0,14,0.0056
"957",1191,7,"FFs24",0,156,0.0624
"958",1193,1,"FFs25",0,827184,330.8736
"959",1194,2,"FFs25",0,3747,1.4988
"960",1195,3,"FFs25",0,67,0.0268
"961",1196,4,"FFs25",0,152,0.0608
"962",1197,5,"FFs25",0,183,0.0732
"963",1201,1,"FFs26",0,709034,283.6136
"964",1202,2,"FFs26",0,14505,5.802
"965",1203,3,"FFs26",0,132,0.0528
"966",1204,4,"FFs26",0,429,0.1716
"967",1205,5,"FFs26",0,27308,10.9232
"968",1207,7,"FFs26",0,132,0.0528
"969",1209,1,"FFs27",0,5311893,2124.7572
"970",1210,2,"FFs27",0,181507,72.6028
"971",1211,3,"FFs27",0,617,0.2468
"972",1212,4,"FFs27",0,6034,2.4136
"973",1213,5,"FFs27",0,174771,69.9084
"974",1214,6,"FFs27",0,155,0.062
"975",1215,7,"FFs27",0,241583,96.6332
"976",1217,1,"FFs28",0,9053196,3621.2784
"977",1218,2,"FFs28",0,300051,120.0204
"978",1219,3,"FFs28",0,3735,1.494
"979",1220,4,"FFs28",0,61269,24.5076
"980",1221,5,"FFs28",0,464489,185.7956
"981",1222,6,"FFs28",0,395,0.158
"982",1223,7,"FFs28",0,43757,17.5028
"983",1225,1,"FFs29",0,266691,106.6764
"984",1226,2,"FFs29",0,60468,24.1872
"985",1227,3,"FFs29",0,338,0.1352
"986",1228,4,"FFs29",0,317298,126.9192
"987",1229,5,"FFs29",0,91396,36.5584
"988",1230,6,"FFs29",0,1381,0.5524
"989",1231,7,"FFs29",0,6041,2.4164
"990",1233,1,"FFs3",0,1142104,456.8416
"991",1234,2,"FFs3",0,37513,15.0052
"992",1235,3,"FFs3",0,188,0.0752
"993",1236,4,"FFs3",0,1300,0.52
"994",1237,5,"FFs3",0,29735,11.894
"995",1239,7,"FFs3",0,684,0.2736
"996",1241,1,"FFs30",0,93698,37.4792
"997",1242,2,"FFs30",0,26,0.0104
"998",1243,3,"FFs30",0,13,0.0052
"999",1244,4,"FFs30",0,73,0.0292
"1000",1249,1,"FFs31",0,126751,50.7004
"1001",1250,2,"FFs31",0,99,0.0396
"1002",1251,3,"FFs31",0,1,0.0004
"1003",1252,4,"FFs31",0,12,0.0048
"1004",1257,1,"FFs32",0,866534,346.6136
"1005",1258,2,"FFs32",0,124772,49.9088
"1006",1259,3,"FFs32",0,71,0.0284
"1007",1260,4,"FFs32",0,915,0.366
"1008",1261,5,"FFs32",0,356462,142.5848
"1009",1263,7,"FFs32",0,10,0.004
"1010",1265,1,"FFs4",0,5490001,2196.0004
"1011",1266,2,"FFs4",0,239903,95.9612
"1012",1267,3,"FFs4",0,7056,2.8224
"1013",1268,4,"FFs4",0,9986,3.9944
"1014",1269,5,"FFs4",0,453757,181.5028
"1015",1270,6,"FFs4",0,290,0.116
"1016",1271,7,"FFs4",0,5050,2.02
"1017",1273,1,"FFs5",0,2585248,1034.0992
"1018",1274,2,"FFs5",0,98816,39.5264
"1019",1275,3,"FFs5",0,11863,4.7452
"1020",1276,4,"FFs5",0,4839,1.9356
"1021",1277,5,"FFs5",0,85376,34.1504
"1022",1278,6,"FFs5",0,253,0.1012
"1023",1279,7,"FFs5",0,5579,2.2316
"1024",1281,1,"FFs6",0,893850,357.54
"1025",1282,2,"FFs6",0,40510,16.204
"1026",1283,3,"FFs6",0,1494,0.5976
"1027",1284,4,"FFs6",0,5589,2.2356
"1028",1285,5,"FFs6",0,73825,29.53
"1029",1286,6,"FFs6",0,402,0.1608
"1030",1287,7,"FFs6",0,2070,0.828
"1031",1289,1,"FFs7",0,915807,366.3228
"1032",1290,2,"FFs7",0,12642,5.0568
"1033",1291,3,"FFs7",0,4644,1.8576
"1034",1292,4,"FFs7",0,1152,0.4608
"1035",1293,5,"FFs7",0,36775,14.71
"1036",1294,6,"FFs7",0,40,0.016
"1037",1295,7,"FFs7",0,1060,0.424
"1038",1297,1,"FFs8",0,767420,306.968
"1039",1298,2,"FFs8",0,2839,1.1356
"1040",1299,3,"FFs8",0,417,0.1668
"1041",1300,4,"FFs8",0,1027,0.4108
"1042",1301,5,"FFs8",0,4880,1.952
"1043",1302,6,"FFs8",0,56,0.0224
"1044",1303,7,"FFs8",0,68,0.0272
"1045",1305,1,"FFs9",0,505347,202.1388
"1046",1306,2,"FFs9",0,12467,4.9868
"1047",1307,3,"FFs9",0,869,0.3476
"1048",1308,4,"FFs9",0,18481,7.3924
"1049",1309,5,"FFs9",0,374,0.1496
"1050",1310,6,"FFs9",0,23,0.0092
"1051",1311,7,"FFs9",0,6607,2.6428
"1052",1313,1,"FFt1",0,979300,391.72
"1053",1314,2,"FFt1",0,8639,3.4556
"1054",1315,3,"FFt1",0,231,0.0924
"1055",1316,4,"FFt1",0,501,0.2004
"1056",1317,5,"FFt1",0,13063,5.2252
"1057",1318,6,"FFt1",0,4,0.0016
"1058",1319,7,"FFt1",0,56,0.0224
"1059",1321,1,"FFt2",0,405988,162.3952
"1060",1322,2,"FFt2",0,18836,7.5344
"1061",1323,3,"FFt2",0,83,0.0332
"1062",1324,4,"FFt2",0,5636,2.2544
"1063",1325,5,"FFt2",0,47202,18.8808
"1064",1326,6,"FFt2",0,57,0.0228
"1065",1327,7,"FFt2",0,51,0.0204
"1066",1329,1,"FOa1",0,330097,132.0388
"1067",1330,2,"FOa1",0,25355,10.142
"1068",1331,3,"FOa1",0,1558,0.6232
"1069",1332,4,"FOa1",0,527,0.2108
"1070",1333,5,"FOa1",0,79330,31.732
"1071",1335,7,"FOa1",0,16,0.0064
"1072",1337,1,"FOa2",0,179758,71.9032
"1073",1338,2,"FOa2",0,51584,20.6336
"1074",1339,3,"FOa2",0,192,0.0768
"1075",1340,4,"FOa2",0,3442,1.3768
"1076",1341,5,"FOa2",0,11005,4.402
"1077",1342,6,"FOa2",0,36,0.0144
"1078",1343,7,"FOa2",0,2019,0.8076
"1079",1345,1,"FOa3",0,51187,20.4748
"1080",1346,2,"FOa3",0,3188,1.2752
"1081",1347,3,"FOa3",0,308,0.1232
"1082",1348,4,"FOa3",0,4491,1.7964
"1083",1349,5,"FOa3",0,66,0.0264
"1084",1350,6,"FOa3",0,67,0.0268
"1085",1351,7,"FOa3",0,3,0.0012
"1086",1353,1,"FOz1",0,1550936,620.3744
"1087",1354,2,"FOz1",0,330970,132.388
"1088",1355,3,"FOz1",0,198,0.0792
"1089",1356,4,"FOz1",0,2875,1.15
"1090",1357,5,"FOz1",0,30635,12.254
"1091",1358,6,"FOz1",0,2,0.0008
"1092",1359,7,"FOz1",0,15057,6.0228
"1093",1361,1,"FOz2",0,442469,176.9876
"1094",1362,2,"FOz2",0,70373,28.1492
"1095",1363,3,"FOz2",0,23,0.0092
"1096",1364,4,"FOz2",0,319,0.1276
"1097",1365,5,"FOz2",0,115,0.046
"1098",1366,6,"FOz2",0,1,0.0004
"1099",1367,7,"FOz2",0,6266,2.5064
"1100",1369,1,"FOz3",0,2188804,875.5216
"1101",1370,2,"FOz3",0,419561,167.8244
"1102",1371,3,"FOz3",0,77,0.0308
"1103",1372,4,"FOz3",0,1423,0.5692
"1104",1373,5,"FOz3",0,1129,0.4516
"1105",1374,6,"FOz3",0,2,0.0008
"1106",1375,7,"FOz3",0,14545,5.818
"1107",1377,1,"FOz4",0,716224,286.4896
"1108",1378,2,"FOz4",0,229484,91.7936
"1109",1379,3,"FOz4",0,35,0.014
"1110",1380,4,"FOz4",0,53,0.0212
"1111",1381,5,"FOz4",0,1122,0.4488
"1112",1383,7,"FOz4",0,15376,6.1504
"1113",1385,1,"FOz5",0,2340228,936.0912
"1114",1386,2,"FOz5",0,160627,64.2508
"1115",1387,3,"FOz5",0,334,0.1336
"1116",1388,4,"FOz5",0,5678,2.2712
"1117",1389,5,"FOz5",0,33744,13.4976
"1118",1390,6,"FOz5",0,310,0.124
"1119",1391,7,"FOz5",0,3893,1.5572
"1120",1392,NA,"FOz5",0,58,0.0232
"1121",1393,1,"FOz6",0,375786,150.3144
"1122",1394,2,"FOz6",0,32632,13.0528
"1123",1396,4,"FOz6",0,460,0.184
"1124",1397,5,"FOz6",0,52629,21.0516
"1125",1399,7,"FOz6",0,29,0.0116
"1126",1401,1,"FOz7",0,1275739,510.2956
"1127",1402,2,"FOz7",0,304900,121.96
"1128",1403,3,"FOz7",0,1832,0.7328
"1129",1404,4,"FOz7",0,52381,20.9524
"1130",1405,5,"FOz7",0,17817,7.1268
"1131",1406,6,"FOz7",0,20678,8.2712
"1132",1407,7,"FOz7",0,10389,4.1556
"1133",1408,NA,"FOz7",0,173,0.0692
"1134",1409,1,"FOz8",0,609551,243.8204
"1135",1410,2,"FOz8",0,40219,16.0876
"1136",1411,3,"FOz8",0,435,0.174
"1137",1412,4,"FOz8",0,5907,2.3628
"1138",1413,5,"FOz8",0,6319,2.5276
"1139",1415,7,"FOz8",0,105,0.042
"1140",1417,1,"FOz9",0,203151,81.2604
"1141",1418,2,"FOz9",0,288,0.1152
"1142",1419,3,"FOz9",0,5,0.002
"1143",1420,4,"FOz9",0,1,0.0004
"1144",1421,5,"FOz9",0,667,0.2668
"1145",1425,1,"FRa1",0,383720,153.488
"1146",1426,2,"FRa1",0,191406,76.5624
"1147",1427,3,"FRa1",0,19761,7.9044
"1148",1428,4,"FRa1",0,73642,29.4568
"1149",1429,5,"FRa1",0,504451,201.7804
"1150",1430,6,"FRa1",0,624,0.2496
"1151",1431,7,"FRa1",0,1808,0.7232
"1152",1433,1,"FRa2",0,77131,30.8524
"1153",1434,2,"FRa2",0,15348,6.1392
"1154",1435,3,"FRa2",0,167,0.0668
"1155",1436,4,"FRa2",0,3667,1.4668
"1156",1437,5,"FRa2",0,44521,17.8084
"1157",1439,7,"FRa2",0,188,0.0752
"1158",1441,1,"FRc1",0,28521,11.4084
"1159",1442,2,"FRc1",0,29779,11.9116
"1160",1443,3,"FRc1",0,663,0.2652
"1161",1444,4,"FRc1",0,5904,2.3616
"1162",1445,5,"FRc1",0,179544,71.8176
"1163",1446,6,"FRc1",0,530,0.212
"1164",1447,7,"FRc1",0,1005,0.402
"1165",1449,1,"FRc2",0,65703,26.2812
"1166",1450,2,"FRc2",0,50990,20.396
"1167",1451,3,"FRc2",0,428,0.1712
"1168",1452,4,"FRc2",0,6086,2.4344
"1169",1453,5,"FRc2",0,385933,154.3732
"1170",1454,6,"FRc2",0,868,0.3472
"1171",1455,7,"FRc2",0,1188,0.4752
"1172",1457,1,"FRd1",0,485382,194.1528
"1173",1458,2,"FRd1",0,26115,10.446
"1174",1459,3,"FRd1",0,1601,0.6404
"1175",1460,4,"FRd1",0,864,0.3456
"1176",1461,5,"FRd1",0,25286,10.1144
"1177",1462,6,"FRd1",0,46,0.0184
"1178",1463,7,"FRd1",0,225,0.09
"1179",1465,1,"FRd2",0,1409416,563.7664
"1180",1466,2,"FRd2",0,16834,6.7336
"1181",1467,3,"FRd2",0,689,0.2756
"1182",1468,4,"FRd2",0,665,0.266
"1183",1469,5,"FRd2",0,14293,5.7172
"1184",1470,6,"FRd2",0,14,0.0056
"1185",1473,1,"FRg1",0,623667,249.4668
"1186",1474,2,"FRg1",0,46077,18.4308
"1187",1475,3,"FRg1",0,105,0.042
"1188",1476,4,"FRg1",0,1489,0.5956
"1189",1477,5,"FRg1",0,83369,33.3476
"1190",1478,6,"FRg1",0,35,0.014
"1191",1481,1,"FRg2",0,289678,115.8712
"1192",1482,2,"FRg2",0,303688,121.4752
"1193",1483,3,"FRg2",0,12130,4.852
"1194",1484,4,"FRg2",0,123063,49.2252
"1195",1485,5,"FRg2",0,1488859,595.5436
"1196",1486,6,"FRg2",0,2108,0.8432
"1197",1487,7,"FRg2",0,14229,5.6916
"1198",1489,1,"FRg3",0,46134,18.4536
"1199",1490,2,"FRg3",0,481,0.1924
"1200",1492,4,"FRg3",0,16,0.0064
"1201",1493,5,"FRg3",0,304,0.1216
"1202",1495,7,"FRg3",0,7,0.0028
"1203",1497,1,"FRl1",0,1053853,421.5412
"1204",1498,2,"FRl1",0,66421,26.5684
"1205",1499,3,"FRl1",0,3518,1.4072
"1206",1500,4,"FRl1",0,4800,1.92
"1207",1501,5,"FRl1",0,93321,37.3284
"1208",1502,6,"FRl1",0,42,0.0168
"1209",1503,7,"FRl1",0,249,0.0996
"1210",1505,1,"FRs1",0,438217,175.2868
"1211",1506,2,"FRs1",0,14703,5.8812
"1212",1507,3,"FRs1",0,46,0.0184
"1213",1508,4,"FRs1",0,272,0.1088
"1214",1509,5,"FRs1",0,10225,4.09
"1215",1511,7,"FRs1",0,52,0.0208
"1216",1513,1,"FRs10",0,6191,2.4764
"1217",1514,2,"FRs10",0,5670,2.268
"1218",1515,3,"FRs10",0,109,0.0436
"1219",1516,4,"FRs10",0,49758,19.9032
"1220",1519,7,"FRs10",0,1166,0.4664
"1221",1521,1,"FRs11",0,330826,132.3304
