"","nlc2022_7class","T_MAPCODE","Band_1","n"
"6493","5","SKr9","8",0
"6494","6","SKr9","8",0
"6495","7","SKr9","8",0
"6496","NaN","SKr9","8",0
"6497","1","SKs1","8",0
"6498","2","SKs1","8",0
"6499","3","SKs1","8",0
"6500","4","SKs1","8",0
"6501","5","SKs1","8",0
"6502","6","SKs1","8",0
"6503","7","SKs1","8",0
"6504","NaN","SKs1","8",0
"6505","1","SKs10","8",0
"6506","2","SKs10","8",0
"6507","3","SKs10","8",0
"6508","4","SKs10","8",0
"6509","5","SKs10","8",0
"6510","6","SKs10","8",0
"6511","7","SKs10","8",0
"6512","NaN","SKs10","8",0
"6513","1","SKs11","8",0
"6514","2","SKs11","8",0
"6515","3","SKs11","8",0
"6516","4","SKs11","8",0
"6517","5","SKs11","8",0
"6518","6","SKs11","8",0
"6519","7","SKs11","8",0
"6520","NaN","SKs11","8",0
"6521","1","SKs12","8",0
"6522","2","SKs12","8",0
"6523","3","SKs12","8",0
"6524","4","SKs12","8",0
"6525","5","SKs12","8",0
"6526","6","SKs12","8",0
"6527","7","SKs12","8",0
"6528","NaN","SKs12","8",0
"6529","1","SKs13","8",0
"6530","2","SKs13","8",0
"6531","3","SKs13","8",0
"6532","4","SKs13","8",0
"6533","5","SKs13","8",0
"6534","6","SKs13","8",0
"6535","7","SKs13","8",0
"6536","NaN","SKs13","8",0
"6537","1","SKs14","8",0
"6538","2","SKs14","8",0
"6539","3","SKs14","8",0
"6540","4","SKs14","8",0
"6541","5","SKs14","8",0
"6542","6","SKs14","8",0
"6543","7","SKs14","8",0
"6544","NaN","SKs14","8",0
"6545","1","SKs2","8",0
"6546","2","SKs2","8",0
"6547","3","SKs2","8",0
"6548","4","SKs2","8",0
"6549","5","SKs2","8",0
"6550","6","SKs2","8",0
"6551","7","SKs2","8",0
"6552","NaN","SKs2","8",0
"6553","1","SKs3","8",0
"6554","2","SKs3","8",0
"6555","3","SKs3","8",0
"6556","4","SKs3","8",0
"6557","5","SKs3","8",0
"6558","6","SKs3","8",0
"6559","7","SKs3","8",0
"6560","NaN","SKs3","8",0
"6561","1","SKs4","8",0
"6562","2","SKs4","8",0
"6563","3","SKs4","8",0
"6564","4","SKs4","8",0
"6565","5","SKs4","8",0
"6566","6","SKs4","8",0
"6567","7","SKs4","8",0
"6568","NaN","SKs4","8",0
"6569","1","SKs5","8",0
"6570","2","SKs5","8",0
"6571","3","SKs5","8",0
"6572","4","SKs5","8",0
"6573","5","SKs5","8",0
"6574","6","SKs5","8",0
"6575","7","SKs5","8",0
"6576","NaN","SKs5","8",0
"6577","1","SKs6","8",0
"6578","2","SKs6","8",0
"6579","3","SKs6","8",0
"6580","4","SKs6","8",0
"6581","5","SKs6","8",0
"6582","6","SKs6","8",0
"6583","7","SKs6","8",0
"6584","NaN","SKs6","8",0
"6585","1","SKs7","8",0
"6586","2","SKs7","8",0
"6587","3","SKs7","8",0
"6588","4","SKs7","8",0
"6589","5","SKs7","8",0
"6590","6","SKs7","8",0
"6591","7","SKs7","8",0
"6592","NaN","SKs7","8",0
"6593","1","SKs8","8",0
"6594","2","SKs8","8",0
"6595","3","SKs8","8",0
"6596","4","SKs8","8",0
"6597","5","SKs8","8",0
"6598","6","SKs8","8",0
"6599","7","SKs8","8",0
"6600","NaN","SKs8","8",0
"6601","1","SKs9","8",0
"6602","2","SKs9","8",0
"6603","3","SKs9","8",0
"6604","4","SKs9","8",0
"6605","5","SKs9","8",0
"6606","6","SKs9","8",0
"6607","7","SKs9","8",0
"6608","NaN","SKs9","8",0
"6609","1","SKt1","8",0
"6610","2","SKt1","8",0
"6611","3","SKt1","8",0
"6612","4","SKt1","8",0
"6613","5","SKt1","8",0
"6614","6","SKt1","8",0
"6615","7","SKt1","8",0
"6616","NaN","SKt1","8",0
"6617","1","SKt2","8",0
"6618","2","SKt2","8",0
"6619","3","SKt2","8",0
"6620","4","SKt2","8",0
"6621","5","SKt2","8",0
"6622","6","SKt2","8",0
"6623","7","SKt2","8",0
"6624","NaN","SKt2","8",0
"6625","1","SKt3","8",0
"6626","2","SKt3","8",0
"6627","3","SKt3","8",0
"6628","4","SKt3","8",0
"6629","5","SKt3","8",0
"6630","6","SKt3","8",0
"6631","7","SKt3","8",0
"6632","NaN","SKt3","8",0
"6633","1","SKv1","8",0
"6634","2","SKv1","8",0
"6635","3","SKv1","8",0
"6636","4","SKv1","8",0
"6637","5","SKv1","8",0
"6638","6","SKv1","8",0
"6639","7","SKv1","8",0
"6640","NaN","SKv1","8",0
"6641","1","SKv10","8",0
"6642","2","SKv10","8",0
"6643","3","SKv10","8",0
"6644","4","SKv10","8",0
"6645","5","SKv10","8",0
"6646","6","SKv10","8",0
"6647","7","SKv10","8",0
"6648","NaN","SKv10","8",0
"6649","1","SKv11","8",0
"6650","2","SKv11","8",0
"6651","3","SKv11","8",0
"6652","4","SKv11","8",0
"6653","5","SKv11","8",0
"6654","6","SKv11","8",0
"6655","7","SKv11","8",0
"6656","NaN","SKv11","8",0
"6657","1","SKv13","8",0
"6658","2","SKv13","8",0
"6659","3","SKv13","8",0
"6660","4","SKv13","8",0
"6661","5","SKv13","8",0
"6662","6","SKv13","8",0
"6663","7","SKv13","8",0
"6664","NaN","SKv13","8",0
"6665","1","SKv14","8",0
"6666","2","SKv14","8",0
"6667","3","SKv14","8",0
"6668","4","SKv14","8",0
"6669","5","SKv14","8",0
"6670","6","SKv14","8",0
"6671","7","SKv14","8",0
"6672","NaN","SKv14","8",0
"6673","1","SKv2","8",0
"6674","2","SKv2","8",0
"6675","3","SKv2","8",0
"6676","4","SKv2","8",0
"6677","5","SKv2","8",0
"6678","6","SKv2","8",0
"6679","7","SKv2","8",0
"6680","NaN","SKv2","8",0
"6681","1","SKv3","8",0
"6682","2","SKv3","8",0
"6683","3","SKv3","8",0
"6684","4","SKv3","8",0
"6685","5","SKv3","8",0
"6686","6","SKv3","8",0
"6687","7","SKv3","8",0
"6688","NaN","SKv3","8",0
"6689","1","SKv4","8",0
"6690","2","SKv4","8",0
"6691","3","SKv4","8",0
"6692","4","SKv4","8",0
"6693","5","SKv4","8",0
"6694","6","SKv4","8",0
"6695","7","SKv4","8",0
"6696","NaN","SKv4","8",0
"6697","1","SKv5","8",0
"6698","2","SKv5","8",0
"6699","3","SKv5","8",0
"6700","4","SKv5","8",0
"6701","5","SKv5","8",0
"6702","6","SKv5","8",0
"6703","7","SKv5","8",0
"6704","NaN","SKv5","8",0
"6705","1","SKv6","8",0
"6706","2","SKv6","8",0
"6707","3","SKv6","8",0
"6708","4","SKv6","8",0
"6709","5","SKv6","8",0
"6710","6","SKv6","8",0
"6711","7","SKv6","8",0
"6712","NaN","SKv6","8",0
"6713","1","SKv7","8",6814
"6714","2","SKv7","8",1520
"6715","3","SKv7","8",474
"6716","4","SKv7","8",173
"6717","5","SKv7","8",5232
"6718","6","SKv7","8",55
"6719","7","SKv7","8",64
"6720","NaN","SKv7","8",0
"6721","1","SKv8","8",799
"6722","2","SKv8","8",128
"6723","3","SKv8","8",0
"6724","4","SKv8","8",8
"6725","5","SKv8","8",158
"6726","6","SKv8","8",0
"6727","7","SKv8","8",0
"6728","NaN","SKv8","8",0
"6729","1","SVcb1","8",0
"6730","2","SVcb1","8",0
"6731","3","SVcb1","8",0
"6732","4","SVcb1","8",0
"6733","5","SVcb1","8",0
"6734","6","SVcb1","8",0
"6735","7","SVcb1","8",0
"6736","NaN","SVcb1","8",0
"6737","1","SVcb10","8",0
"6738","2","SVcb10","8",0
"6739","3","SVcb10","8",0
"6740","4","SVcb10","8",0
"6741","5","SVcb10","8",0
"6742","6","SVcb10","8",0
"6743","7","SVcb10","8",0
"6744","NaN","SVcb10","8",0
"6745","1","SVcb11","8",0
"6746","2","SVcb11","8",0
"6747","3","SVcb11","8",0
"6748","4","SVcb11","8",0
"6749","5","SVcb11","8",0
"6750","6","SVcb11","8",0
"6751","7","SVcb11","8",0
"6752","NaN","SVcb11","8",0
"6753","1","SVcb12","8",0
"6754","2","SVcb12","8",0
"6755","3","SVcb12","8",0
"6756","4","SVcb12","8",0
"6757","5","SVcb12","8",0
"6758","6","SVcb12","8",0
"6759","7","SVcb12","8",0
"6760","NaN","SVcb12","8",0
"6761","1","SVcb13","8",0
"6762","2","SVcb13","8",0
"6763","3","SVcb13","8",0
"6764","4","SVcb13","8",0
"6765","5","SVcb13","8",0
"6766","6","SVcb13","8",0
"6767","7","SVcb13","8",0
"6768","NaN","SVcb13","8",0
"6769","1","SVcb14","8",0
"6770","2","SVcb14","8",0
"6771","3","SVcb14","8",0
"6772","4","SVcb14","8",0
"6773","5","SVcb14","8",0
"6774","6","SVcb14","8",0
"6775","7","SVcb14","8",0
"6776","NaN","SVcb14","8",0
"6777","1","SVcb15","8",0
"6778","2","SVcb15","8",0
"6779","3","SVcb15","8",0
"6780","4","SVcb15","8",0
"6781","5","SVcb15","8",0
"6782","6","SVcb15","8",0
"6783","7","SVcb15","8",0
"6784","NaN","SVcb15","8",0
"6785","1","SVcb16","8",0
"6786","2","SVcb16","8",0
"6787","3","SVcb16","8",0
"6788","4","SVcb16","8",0
"6789","5","SVcb16","8",0
"6790","6","SVcb16","8",0
"6791","7","SVcb16","8",0
"6792","NaN","SVcb16","8",0
"6793","1","SVcb17","8",0
"6794","2","SVcb17","8",0
"6795","3","SVcb17","8",0
"6796","4","SVcb17","8",0
"6797","5","SVcb17","8",0
"6798","6","SVcb17","8",0
"6799","7","SVcb17","8",0
"6800","NaN","SVcb17","8",0
"6801","1","SVcb18","8",0
"6802","2","SVcb18","8",0
"6803","3","SVcb18","8",0
"6804","4","SVcb18","8",0
"6805","5","SVcb18","8",0
"6806","6","SVcb18","8",0
"6807","7","SVcb18","8",0
"6808","NaN","SVcb18","8",0
"6809","1","SVcb19","8",0
"6810","2","SVcb19","8",0
"6811","3","SVcb19","8",0
"6812","4","SVcb19","8",0
"6813","5","SVcb19","8",0
"6814","6","SVcb19","8",0
"6815","7","SVcb19","8",0
"6816","NaN","SVcb19","8",0
"6817","1","SVcb2","8",0
"6818","2","SVcb2","8",0
"6819","3","SVcb2","8",0
"6820","4","SVcb2","8",0
"6821","5","SVcb2","8",0
"6822","6","SVcb2","8",0
"6823","7","SVcb2","8",0
"6824","NaN","SVcb2","8",0
"6825","1","SVcb20","8",0
"6826","2","SVcb20","8",0
"6827","3","SVcb20","8",0
"6828","4","SVcb20","8",0
"6829","5","SVcb20","8",0
"6830","6","SVcb20","8",0
"6831","7","SVcb20","8",0
"6832","NaN","SVcb20","8",0
"6833","1","SVcb21","8",0
"6834","2","SVcb21","8",0
"6835","3","SVcb21","8",0
"6836","4","SVcb21","8",0
"6837","5","SVcb21","8",0
"6838","6","SVcb21","8",0
"6839","7","SVcb21","8",0
"6840","NaN","SVcb21","8",0
"6841","1","SVcb22","8",0
"6842","2","SVcb22","8",0
"6843","3","SVcb22","8",0
"6844","4","SVcb22","8",0
"6845","5","SVcb22","8",0
"6846","6","SVcb22","8",0
"6847","7","SVcb22","8",0
"6848","NaN","SVcb22","8",0
"6849","1","SVcb23","8",0
"6850","2","SVcb23","8",0
"6851","3","SVcb23","8",0
"6852","4","SVcb23","8",0
"6853","5","SVcb23","8",0
"6854","6","SVcb23","8",0
"6855","7","SVcb23","8",0
"6856","NaN","SVcb23","8",0
"6857","1","SVcb24","8",0
"6858","2","SVcb24","8",0
"6859","3","SVcb24","8",0
"6860","4","SVcb24","8",0
"6861","5","SVcb24","8",0
"6862","6","SVcb24","8",0
"6863","7","SVcb24","8",0
"6864","NaN","SVcb24","8",0
"6865","1","SVcb25","8",0
"6866","2","SVcb25","8",0
"6867","3","SVcb25","8",0
"6868","4","SVcb25","8",0
"6869","5","SVcb25","8",0
"6870","6","SVcb25","8",0
"6871","7","SVcb25","8",0
"6872","NaN","SVcb25","8",0
"6873","1","SVcb26","8",0
"6874","2","SVcb26","8",0
"6875","3","SVcb26","8",0
"6876","4","SVcb26","8",0
"6877","5","SVcb26","8",0
"6878","6","SVcb26","8",0
"6879","7","SVcb26","8",0
"6880","NaN","SVcb26","8",0
"6881","1","SVcb27","8",0
"6882","2","SVcb27","8",0
"6883","3","SVcb27","8",0
"6884","4","SVcb27","8",0
"6885","5","SVcb27","8",0
"6886","6","SVcb27","8",0
"6887","7","SVcb27","8",0
"6888","NaN","SVcb27","8",0
"6889","1","SVcb28","8",0
"6890","2","SVcb28","8",0
"6891","3","SVcb28","8",0
"6892","4","SVcb28","8",0
"6893","5","SVcb28","8",0
"6894","6","SVcb28","8",0
"6895","7","SVcb28","8",0
"6896","NaN","SVcb28","8",0
"6897","1","SVcb29","8",0
"6898","2","SVcb29","8",0
"6899","3","SVcb29","8",0
"6900","4","SVcb29","8",0
"6901","5","SVcb29","8",0
"6902","6","SVcb29","8",0
"6903","7","SVcb29","8",0
"6904","NaN","SVcb29","8",0
"6905","1","SVcb3","8",0
"6906","2","SVcb3","8",0
"6907","3","SVcb3","8",0
"6908","4","SVcb3","8",0
"6909","5","SVcb3","8",0
"6910","6","SVcb3","8",0
"6911","7","SVcb3","8",0
"6912","NaN","SVcb3","8",0
"6913","1","SVcb4","8",0
"6914","2","SVcb4","8",0
"6915","3","SVcb4","8",0
"6916","4","SVcb4","8",0
"6917","5","SVcb4","8",0
"6918","6","SVcb4","8",0
"6919","7","SVcb4","8",0
"6920","NaN","SVcb4","8",0
"6921","1","SVcb5","8",0
"6922","2","SVcb5","8",0
"6923","3","SVcb5","8",0
"6924","4","SVcb5","8",0
"6925","5","SVcb5","8",0
"6926","6","SVcb5","8",0
"6927","7","SVcb5","8",0
"6928","NaN","SVcb5","8",0
"6929","1","SVcb6","8",0
"6930","2","SVcb6","8",0
"6931","3","SVcb6","8",0
"6932","4","SVcb6","8",0
"6933","5","SVcb6","8",0
"6934","6","SVcb6","8",0
"6935","7","SVcb6","8",0
"6936","NaN","SVcb6","8",0
"6937","1","SVcb7","8",0
"6938","2","SVcb7","8",0
"6939","3","SVcb7","8",0
"6940","4","SVcb7","8",0
"6941","5","SVcb7","8",0
"6942","6","SVcb7","8",0
"6943","7","SVcb7","8",0
"6944","NaN","SVcb7","8",0
"6945","1","SVcb8","8",0
"6946","2","SVcb8","8",0
"6947","3","SVcb8","8",0
"6948","4","SVcb8","8",0
"6949","5","SVcb8","8",0
"6950","6","SVcb8","8",0
"6951","7","SVcb8","8",0
"6952","NaN","SVcb8","8",0
"6953","1","SVcb9","8",0
"6954","2","SVcb9","8",0
"6955","3","SVcb9","8",0
"6956","4","SVcb9","8",0
"6957","5","SVcb9","8",0
"6958","6","SVcb9","8",0
"6959","7","SVcb9","8",0
"6960","NaN","SVcb9","8",0
"6961","1","SVk1","8",0
"6962","2","SVk1","8",0
"6963","3","SVk1","8",0
"6964","4","SVk1","8",0
"6965","5","SVk1","8",0
"6966","6","SVk1","8",0
"6967","7","SVk1","8",0
"6968","NaN","SVk1","8",0
"6969","1","SVk10","8",0
"6970","2","SVk10","8",0
"6971","3","SVk10","8",0
"6972","4","SVk10","8",0
"6973","5","SVk10","8",0
"6974","6","SVk10","8",0
"6975","7","SVk10","8",0
"6976","NaN","SVk10","8",0
"6977","1","SVk11","8",0
"6978","2","SVk11","8",0
"6979","3","SVk11","8",0
"6980","4","SVk11","8",0
"6981","5","SVk11","8",0
"6982","6","SVk11","8",0
"6983","7","SVk11","8",0
"6984","NaN","SVk11","8",0
"6985","1","SVk12","8",0
"6986","2","SVk12","8",0
"6987","3","SVk12","8",0
"6988","4","SVk12","8",0
"6989","5","SVk12","8",0
"6990","6","SVk12","8",0
"6991","7","SVk12","8",0
"6992","NaN","SVk12","8",0
"6993","1","SVk13","8",0
"6994","2","SVk13","8",0
"6995","3","SVk13","8",0
"6996","4","SVk13","8",0
"6997","5","SVk13","8",0
"6998","6","SVk13","8",0
"6999","7","SVk13","8",0
"7000","NaN","SVk13","8",0
"7001","1","SVk14","8",0
"7002","2","SVk14","8",0
"7003","3","SVk14","8",0
"7004","4","SVk14","8",0
"7005","5","SVk14","8",0
"7006","6","SVk14","8",0
"7007","7","SVk14","8",0
"7008","NaN","SVk14","8",0
"7009","1","SVk15","8",0
"7010","2","SVk15","8",0
"7011","3","SVk15","8",0
"7012","4","SVk15","8",0
"7013","5","SVk15","8",0
"7014","6","SVk15","8",0
"7015","7","SVk15","8",0
"7016","NaN","SVk15","8",0
"7017","1","SVk16","8",0
"7018","2","SVk16","8",0
"7019","3","SVk16","8",0
"7020","4","SVk16","8",0
"7021","5","SVk16","8",0
"7022","6","SVk16","8",0
"7023","7","SVk16","8",0
"7024","NaN","SVk16","8",0
"7025","1","SVk17","8",0
"7026","2","SVk17","8",0
"7027","3","SVk17","8",0
"7028","4","SVk17","8",0
"7029","5","SVk17","8",0
"7030","6","SVk17","8",0
"7031","7","SVk17","8",0
"7032","NaN","SVk17","8",0
"7033","1","SVk18","8",0
"7034","2","SVk18","8",0
"7035","3","SVk18","8",0
"7036","4","SVk18","8",0
"7037","5","SVk18","8",0
"7038","6","SVk18","8",0
"7039","7","SVk18","8",0
"7040","NaN","SVk18","8",0
"7041","1","SVk2","8",0
"7042","2","SVk2","8",0
"7043","3","SVk2","8",0
"7044","4","SVk2","8",0
"7045","5","SVk2","8",0
"7046","6","SVk2","8",0
"7047","7","SVk2","8",0
"7048","NaN","SVk2","8",0
"7049","1","SVk3","8",0
"7050","2","SVk3","8",0
"7051","3","SVk3","8",0
"7052","4","SVk3","8",0
"7053","5","SVk3","8",0
"7054","6","SVk3","8",0
"7055","7","SVk3","8",0
"7056","NaN","SVk3","8",0
"7057","1","SVk4","8",0
"7058","2","SVk4","8",0
"7059","3","SVk4","8",0
"7060","4","SVk4","8",0
"7061","5","SVk4","8",0
"7062","6","SVk4","8",0
"7063","7","SVk4","8",0
"7064","NaN","SVk4","8",0
"7065","1","SVk5","8",0
"7066","2","SVk5","8",0
"7067","3","SVk5","8",0
"7068","4","SVk5","8",0
"7069","5","SVk5","8",0
"7070","6","SVk5","8",0
"7071","7","SVk5","8",0
"7072","NaN","SVk5","8",0
"7073","1","SVk6","8",0
"7074","2","SVk6","8",0
"7075","3","SVk6","8",0
"7076","4","SVk6","8",0
"7077","5","SVk6","8",0
"7078","6","SVk6","8",0
"7079","7","SVk6","8",0
"7080","NaN","SVk6","8",0
"7081","1","SVk7","8",0
"7082","2","SVk7","8",0
"7083","3","SVk7","8",0
"7084","4","SVk7","8",0
"7085","5","SVk7","8",0
"7086","6","SVk7","8",0
"7087","7","SVk7","8",0
"7088","NaN","SVk7","8",0
"7089","1","SVk8","8",0
"7090","2","SVk8","8",0
"7091","3","SVk8","8",0
"7092","4","SVk8","8",0
"7093","5","SVk8","8",0
"7094","6","SVk8","8",0
"7095","7","SVk8","8",0
"7096","NaN","SVk8","8",0
"7097","1","SVk9","8",0
"7098","2","SVk9","8",0
"7099","3","SVk9","8",0
"7100","4","SVk9","8",0
"7101","5","SVk9","8",0
"7102","6","SVk9","8",0
"7103","7","SVk9","8",0
"7104","NaN","SVk9","8",0
"7105","1","SVkd1","8",0
"7106","2","SVkd1","8",0
"7107","3","SVkd1","8",0
"7108","4","SVkd1","8",0
"7109","5","SVkd1","8",0
"7110","6","SVkd1","8",0
"7111","7","SVkd1","8",0
"7112","NaN","SVkd1","8",0
"7113","1","SVkd2","8",0
"7114","2","SVkd2","8",0
"7115","3","SVkd2","8",0
"7116","4","SVkd2","8",0
"7117","5","SVkd2","8",0
"7118","6","SVkd2","8",0
"7119","7","SVkd2","8",0
"7120","NaN","SVkd2","8",0
"7121","1","SVkd3","8",0
"7122","2","SVkd3","8",0
"7123","3","SVkd3","8",0
"7124","4","SVkd3","8",0
"7125","5","SVkd3","8",0
"7126","6","SVkd3","8",0
"7127","7","SVkd3","8",0
"7128","NaN","SVkd3","8",0
"7129","1","SVkd4","8",0
"7130","2","SVkd4","8",0
"7131","3","SVkd4","8",0
"7132","4","SVkd4","8",0
"7133","5","SVkd4","8",0
"7134","6","SVkd4","8",0
"7135","7","SVkd4","8",0
"7136","NaN","SVkd4","8",0
"7137","1","SVl1","8",0
"7138","2","SVl1","8",0
"7139","3","SVl1","8",0
"7140","4","SVl1","8",0
"7141","5","SVl1","8",0
"7142","6","SVl1","8",0
"7143","7","SVl1","8",0
"7144","NaN","SVl1","8",0
"7145","1","SVl10","8",0
"7146","2","SVl10","8",0
"7147","3","SVl10","8",0
"7148","4","SVl10","8",0
"7149","5","SVl10","8",0
"7150","6","SVl10","8",0
"7151","7","SVl10","8",0
"7152","NaN","SVl10","8",0
"7153","1","SVl11","8",0
"7154","2","SVl11","8",0
"7155","3","SVl11","8",0
"7156","4","SVl11","8",0
"7157","5","SVl11","8",0
"7158","6","SVl11","8",0
"7159","7","SVl11","8",0
"7160","NaN","SVl11","8",0
"7161","1","SVl12","8",0
"7162","2","SVl12","8",0
"7163","3","SVl12","8",0
"7164","4","SVl12","8",0
"7165","5","SVl12","8",0
"7166","6","SVl12","8",0
"7167","7","SVl12","8",0
"7168","NaN","SVl12","8",0
"7169","1","SVl13","8",0
"7170","2","SVl13","8",0
"7171","3","SVl13","8",0
"7172","4","SVl13","8",0
"7173","5","SVl13","8",0
"7174","6","SVl13","8",0
"7175","7","SVl13","8",0
"7176","NaN","SVl13","8",0
"7177","1","SVl14","8",0
"7178","2","SVl14","8",0
"7179","3","SVl14","8",0
"7180","4","SVl14","8",0
"7181","5","SVl14","8",0
"7182","6","SVl14","8",0
"7183","7","SVl14","8",0
"7184","NaN","SVl14","8",0
"7185","1","SVl15","8",0
"7186","2","SVl15","8",0
"7187","3","SVl15","8",0
"7188","4","SVl15","8",0
"7189","5","SVl15","8",0
"7190","6","SVl15","8",0
"7191","7","SVl15","8",0
"7192","NaN","SVl15","8",0
"7193","1","SVl16","8",0
"7194","2","SVl16","8",0
"7195","3","SVl16","8",0
"7196","4","SVl16","8",0
"7197","5","SVl16","8",0
"7198","6","SVl16","8",0
"7199","7","SVl16","8",0
"7200","NaN","SVl16","8",0
"7201","1","SVl17","8",0
"7202","2","SVl17","8",0
"7203","3","SVl17","8",0
"7204","4","SVl17","8",0
"7205","5","SVl17","8",0
"7206","6","SVl17","8",0
"7207","7","SVl17","8",0
"7208","NaN","SVl17","8",0
"7209","1","SVl18","8",0
"7210","2","SVl18","8",0
"7211","3","SVl18","8",0
"7212","4","SVl18","8",0
"7213","5","SVl18","8",0
"7214","6","SVl18","8",0
"7215","7","SVl18","8",0
"7216","NaN","SVl18","8",0
"7217","1","SVl19","8",0
"7218","2","SVl19","8",0
"7219","3","SVl19","8",0
"7220","4","SVl19","8",0
"7221","5","SVl19","8",0
"7222","6","SVl19","8",0
"7223","7","SVl19","8",0
"7224","NaN","SVl19","8",0
"7225","1","SVl2","8",0
"7226","2","SVl2","8",0
"7227","3","SVl2","8",0
"7228","4","SVl2","8",0
"7229","5","SVl2","8",0
"7230","6","SVl2","8",0
"7231","7","SVl2","8",0
"7232","NaN","SVl2","8",0
"7233","1","SVl20","8",0
"7234","2","SVl20","8",0
"7235","3","SVl20","8",0
"7236","4","SVl20","8",0
"7237","5","SVl20","8",0
"7238","6","SVl20","8",0
"7239","7","SVl20","8",0
"7240","NaN","SVl20","8",0
"7241","1","SVl21","8",0
"7242","2","SVl21","8",0
"7243","3","SVl21","8",0
"7244","4","SVl21","8",0
"7245","5","SVl21","8",0
"7246","6","SVl21","8",0
"7247","7","SVl21","8",0
"7248","NaN","SVl21","8",0
"7249","1","SVl22","8",0
"7250","2","SVl22","8",0
"7251","3","SVl22","8",0
"7252","4","SVl22","8",0
"7253","5","SVl22","8",0
"7254","6","SVl22","8",0
"7255","7","SVl22","8",0
"7256","NaN","SVl22","8",0
"7257","1","SVl23","8",0
"7258","2","SVl23","8",0
"7259","3","SVl23","8",0
"7260","4","SVl23","8",0
"7261","5","SVl23","8",0
"7262","6","SVl23","8",0
"7263","7","SVl23","8",0
"7264","NaN","SVl23","8",0
"7265","1","SVl24","8",0
"7266","2","SVl24","8",0
"7267","3","SVl24","8",0
"7268","4","SVl24","8",0
"7269","5","SVl24","8",0
"7270","6","SVl24","8",0
"7271","7","SVl24","8",0
"7272","NaN","SVl24","8",0
"7273","1","SVl25","8",0
"7274","2","SVl25","8",0
"7275","3","SVl25","8",0
"7276","4","SVl25","8",0
"7277","5","SVl25","8",0
"7278","6","SVl25","8",0
"7279","7","SVl25","8",0
"7280","NaN","SVl25","8",0
"7281","1","SVl26","8",0
"7282","2","SVl26","8",0
"7283","3","SVl26","8",0
"7284","4","SVl26","8",0
"7285","5","SVl26","8",0
"7286","6","SVl26","8",0
"7287","7","SVl26","8",0
"7288","NaN","SVl26","8",0
"7289","1","SVl27","8",0
"7290","2","SVl27","8",0
"7291","3","SVl27","8",0
"7292","4","SVl27","8",0
"7293","5","SVl27","8",0
"7294","6","SVl27","8",0
"7295","7","SVl27","8",0
"7296","NaN","SVl27","8",0
"7297","1","SVl3","8",0
"7298","2","SVl3","8",0
"7299","3","SVl3","8",0
"7300","4","SVl3","8",0
"7301","5","SVl3","8",0
"7302","6","SVl3","8",0
"7303","7","SVl3","8",0
"7304","NaN","SVl3","8",0
"7305","1","SVl4","8",0
"7306","2","SVl4","8",0
"7307","3","SVl4","8",0
"7308","4","SVl4","8",0
"7309","5","SVl4","8",0
"7310","6","SVl4","8",0
"7311","7","SVl4","8",0
"7312","NaN","SVl4","8",0
"7313","1","SVl5","8",0
"7314","2","SVl5","8",0
"7315","3","SVl5","8",0
"7316","4","SVl5","8",0
"7317","5","SVl5","8",0
"7318","6","SVl5","8",0
"7319","7","SVl5","8",0
"7320","NaN","SVl5","8",0
"7321","1","SVl6","8",0
"7322","2","SVl6","8",0
"7323","3","SVl6","8",0
"7324","4","SVl6","8",0
"7325","5","SVl6","8",0
"7326","6","SVl6","8",0
"7327","7","SVl6","8",0
"7328","NaN","SVl6","8",0
"7329","1","SVl7","8",0
"7330","2","SVl7","8",0
"7331","3","SVl7","8",0
"7332","4","SVl7","8",0
"7333","5","SVl7","8",0
"7334","6","SVl7","8",0
"7335","7","SVl7","8",0
"7336","NaN","SVl7","8",0
"7337","1","SVl8","8",0
"7338","2","SVl8","8",0
"7339","3","SVl8","8",0
"7340","4","SVl8","8",0
"7341","5","SVl8","8",0
"7342","6","SVl8","8",0
"7343","7","SVl8","8",0
"7344","NaN","SVl8","8",0
"7345","1","SVl9","8",0
"7346","2","SVl9","8",0
"7347","3","SVl9","8",0
"7348","4","SVl9","8",0
"7349","5","SVl9","8",0
"7350","6","SVl9","8",0
"7351","7","SVl9","8",0
"7352","NaN","SVl9","8",0
"7353","1","SVmp1","8",0
"7354","2","SVmp1","8",0
"7355","3","SVmp1","8",0
"7356","4","SVmp1","8",0
"7357","5","SVmp1","8",0
"7358","6","SVmp1","8",0
"7359","7","SVmp1","8",0
"7360","NaN","SVmp1","8",0
"7361","1","SVmp2","8",0
"7362","2","SVmp2","8",0
"7363","3","SVmp2","8",0
"7364","4","SVmp2","8",0
"7365","5","SVmp2","8",0
"7366","6","SVmp2","8",0
"7367","7","SVmp2","8",0
"7368","NaN","SVmp2","8",0
"7369","1","SVmp3","8",0
"7370","2","SVmp3","8",0
"7371","3","SVmp3","8",0
"7372","4","SVmp3","8",0
"7373","5","SVmp3","8",0
"7374","6","SVmp3","8",0
"7375","7","SVmp3","8",0
"7376","NaN","SVmp3","8",0
"7377","1","SVmp4","8",0
"7378","2","SVmp4","8",0
"7379","3","SVmp4","8",0
"7380","4","SVmp4","8",0
"7381","5","SVmp4","8",0
"7382","6","SVmp4","8",0
"7383","7","SVmp4","8",0
"7384","NaN","SVmp4","8",0
"7385","1","SVmp5","8",0
"7386","2","SVmp5","8",0
"7387","3","SVmp5","8",0
"7388","4","SVmp5","8",0
